task,model,unit,status,scope,gene_mask,method,program,n_strata,full_n_strata,n_measured,n_listed,measured_genes,correlation,correlation_status,raw_numerical_status,observed_eligible,observed_sd,predicted_sd,observed_profile_max_range,predicted_profile_max_range,rmse,mae,sign_agreement,identity_max_error,n_explicit_declined,ranking_universe_size,rank_top_n,best_unit_floor_rmse,rmse_improvement_vs_unit_floor,rmse_skill_vs_unit_floor,floor_definition,fewer_than_three_strata,observed_scalar_constant,predicted_scalar_constant,observed_profile_numerically_constant,predicted_profile_numerically_constant,legacy_priority_numerical_status
T5c,CellOT,T_cells,native,full_census_strata,all_measured_original_members,rank_top5_mean_profile,effector_lymphocyte,141,141,11,17,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,explicit_declined_strata_on_full_support,constant_observed_score,False,0.0,0.0888359636935719,2.0555287450551987,2.50900200009346,0.1003954434316465,0.046769825918762,0.5957446808510638,0,1,2000,100,0.0,-0.1003954434316465,,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,True,False,False,False,constant_observed
T5c,FP-ridge,T_cells,diagnostic,full_census_strata,all_measured_original_members,rank_top5_mean_profile,effector_lymphocyte,141,141,11,17,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,constant_observed_score,constant_observed_score,False,0.0,0.0108327959922649,2.0555287450551987,1.62205034121871,0.0108714157083132,0.0009155383623468,0.9929078014184396,0,0,2000,100,0.0,-0.0108714157083132,,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,True,False,False,False,constant_observed
T5c,PRnet,T_cells,native,full_census_strata,all_measured_original_members,rank_top5_mean_profile,effector_lymphocyte,141,141,11,17,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,constant_observed_score,constant_observed_score,False,0.0,0.0897170920955712,2.0555287450551987,2.0740409307181835,0.2754157303278899,0.2603932946486137,0.0354609929078014,0,0,2000,100,0.0,-0.2754157303278899,,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,True,False,False,False,constant_observed
T5c,PerturbNet,T_cells,native,full_census_strata,all_measured_original_members,rank_top5_mean_profile,effector_lymphocyte,141,141,11,17,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,explicit_declined_strata_on_full_support,constant_observed_score,False,0.0,0.1618364036205135,2.0555287450551987,2.3223152160644527,0.1852755738742348,0.0901998710509348,0.6170212765957446,0,1,2000,100,0.0,-0.1852755738742348,,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,True,False,False,False,constant_observed
T5c,STATE,T_cells,native,full_census_strata,all_measured_original_members,rank_top5_mean_profile,effector_lymphocyte,141,141,11,17,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,constant_observed_score,constant_observed_score,False,0.0,0.0087482699004044,2.0555287450551987,0.4084545373916626,0.0099187839660347,0.0046744036105738,0.6524822695035462,0,0,2000,100,0.0,-0.0099187839660347,,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,True,False,False,False,constant_observed
T5c,cell-mean,T_cells,floor,full_census_strata,all_measured_original_members,rank_top5_mean_profile,effector_lymphocyte,141,141,11,17,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,constant_observed_score,constant_observed_score,False,0.0,0.0,2.0555287450551987,3.457069396972656e-06,0.0,0.0,1.0,0,0,2000,100,0.0,0.0,,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,True,True,False,True,constant_observed
T5c,linear-PCA,T_cells,floor,full_census_strata,all_measured_original_members,rank_top5_mean_profile,effector_lymphocyte,141,141,11,17,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,constant_observed_score,constant_observed_score,False,0.0,0.0,2.0555287450551987,3.576278686523437e-06,0.0,0.0,1.0,0,0,2000,100,0.0,0.0,,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,True,True,False,True,constant_observed
T5c,scFoundation,T_cells,adapted,full_census_strata,all_measured_original_members,rank_top5_mean_profile,effector_lymphocyte,141,141,11,17,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,constant_observed_score,constant_observed_score,False,0.0,0.0,2.0555287450551987,1.9301927834749224,0.0,0.0,1.0,0,0,2000,100,0.0,0.0,,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,True,True,False,False,constant_observed
T5c,scGPT,T_cells,adapted,full_census_strata,all_measured_original_members,rank_top5_mean_profile,effector_lymphocyte,141,141,11,17,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,constant_observed_score,constant_observed_score,False,0.0,0.0,2.0555287450551987,2.1436591148376465,0.0,0.0,1.0,0,0,2000,100,0.0,0.0,,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,True,True,False,False,constant_observed
T5c,scGen,T_cells,native,full_census_strata,all_measured_original_members,rank_top5_mean_profile,effector_lymphocyte,141,141,11,17,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,explicit_declined_strata_on_full_support,constant_observed_score,False,0.0,0.0798323203926951,2.0555287450551987,2.309080958366394,0.161997253115594,0.1409606705351386,0.0638297872340425,0,1,2000,100,0.0,-0.161997253115594,,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,True,False,False,False,constant_observed
T5c,scPRAM,T_cells,native,full_census_strata,all_measured_original_members,rank_top5_mean_profile,effector_lymphocyte,141,141,11,17,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,constant_observed_score,constant_observed_score,False,0.0,0.1459153121251206,2.0555287450551987,2.5348774194717407,0.2147541985737472,0.1575693101225016,0.2482269503546099,0,0,2000,100,0.0,-0.2147541985737472,,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,True,False,False,False,constant_observed
T5c,CPA,T_cells,native,full_census_strata,all_measured_original_members,rank_top5_mean_profile,inflammatory_NFkB,141,141,7,22,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant_observed_score,constant_observed_score,False,0.0,0.0,2.0555287450551987,0.1742979288101196,0.0,0.0,1.0,0,0,2000,100,0.0,0.0,,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,True,True,False,False,constant_observed
T5c,CellFlow,T_cells,native,full_census_strata,all_measured_original_members,rank_top5_mean_profile,inflammatory_NFkB,141,141,7,22,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant_observed_score,constant_observed_score,False,0.0,0.0,2.0555287450551987,0.8649871349334716,0.0,0.0,1.0,0,0,2000,100,0.0,0.0,,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,True,True,False,False,constant_observed
T5c,CellOT,T_cells,native,full_census_strata,all_measured_original_members,rank_top5_mean_profile,inflammatory_NFkB,141,141,7,22,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,explicit_declined_strata_on_full_support,constant_observed_score,False,0.0,0.0052869095838548,2.0555287450551987,2.50900200009346,0.0053398064639838,0.0007497467071935,0.9787234042553192,0,1,2000,100,0.0,-0.0053398064639838,,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,True,False,False,False,constant_observed
T5c,FP-ridge,T_cells,diagnostic,full_census_strata,all_measured_original_members,rank_top5_mean_profile,inflammatory_NFkB,141,141,7,22,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant_observed_score,constant_observed_score,False,0.0,0.0,2.0555287450551987,1.62205034121871,0.0,0.0,1.0,0,0,2000,100,0.0,0.0,,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,True,True,False,False,constant_observed
T5c,PRnet,T_cells,native,full_census_strata,all_measured_original_members,rank_top5_mean_profile,inflammatory_NFkB,141,141,7,22,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant_observed_score,constant_observed_score,False,0.0,0.0,2.0555287450551987,2.0740409307181835,0.0,0.0,1.0,0,0,2000,100,0.0,0.0,,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,True,True,False,False,constant_observed
T5c,PerturbNet,T_cells,native,full_census_strata,all_measured_original_members,rank_top5_mean_profile,inflammatory_NFkB,141,141,7,22,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,explicit_declined_strata_on_full_support,constant_observed_score,False,0.0,0.0,2.0555287450551987,2.3223152160644527,0.0,0.0,1.0,0,1,2000,100,0.0,0.0,,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,True,True,False,False,constant_observed
T5c,STATE,T_cells,native,full_census_strata,all_measured_original_members,rank_top5_mean_profile,inflammatory_NFkB,141,141,7,22,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant_observed_score,constant_observed_score,False,0.0,0.0,2.0555287450551987,0.4084545373916626,0.0,0.0,1.0,0,0,2000,100,0.0,0.0,,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,True,True,False,False,constant_observed
T5c,cell-mean,T_cells,floor,full_census_strata,all_measured_original_members,rank_top5_mean_profile,inflammatory_NFkB,141,141,7,22,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant_observed_score,constant_observed_score,False,0.0,0.0,2.0555287450551987,3.457069396972656e-06,0.0,0.0,1.0,0,0,2000,100,0.0,0.0,,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,True,True,False,True,constant_observed
T5c,linear-PCA,T_cells,floor,full_census_strata,all_measured_original_members,rank_top5_mean_profile,inflammatory_NFkB,141,141,7,22,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant_observed_score,constant_observed_score,False,0.0,0.0,2.0555287450551987,3.576278686523437e-06,0.0,0.0,1.0,0,0,2000,100,0.0,0.0,,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,True,True,False,True,constant_observed
T5c,scFoundation,T_cells,adapted,full_census_strata,all_measured_original_members,rank_top5_mean_profile,inflammatory_NFkB,141,141,7,22,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant_observed_score,constant_observed_score,False,0.0,0.0,2.0555287450551987,1.9301927834749224,0.0,0.0,1.0,0,0,2000,100,0.0,0.0,,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,True,True,False,False,constant_observed
T5c,scGPT,T_cells,adapted,full_census_strata,all_measured_original_members,rank_top5_mean_profile,inflammatory_NFkB,141,141,7,22,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant_observed_score,constant_observed_score,False,0.0,0.0,2.0555287450551987,2.1436591148376465,0.0,0.0,1.0,0,0,2000,100,0.0,0.0,,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,True,True,False,False,constant_observed
T5c,scGen,T_cells,native,full_census_strata,all_measured_original_members,rank_top5_mean_profile,inflammatory_NFkB,141,141,7,22,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,explicit_declined_strata_on_full_support,constant_observed_score,False,0.0,0.0,2.0555287450551987,2.309080958366394,0.0,0.0,1.0,0,1,2000,100,0.0,0.0,,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,True,True,False,False,constant_observed
T5c,scPRAM,T_cells,native,full_census_strata,all_measured_original_members,rank_top5_mean_profile,inflammatory_NFkB,141,141,7,22,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant_observed_score,constant_observed_score,False,0.0,0.0070008885397921,2.0555287450551987,2.5348774194717407,0.00706133827194,0.0009219858156028,0.9787234042553192,0,0,2000,100,0.0,-0.00706133827194,,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,True,False,False,False,constant_observed
T5c,CPA,T_cells,native,full_census_strata,all_measured_original_members,rank_top5_mean_profile,type_I_IFN,141,141,20,25,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,0.0718371181586078,estimable,estimable,True,0.0265118838620759,0.0014810134146487,2.0555287450551987,0.1742979288101196,0.0264633427714319,0.014063829787234,0.2624113475177304,0,0,2000,100,0.0267259535984159,0.000262610826984,0.0098260601260479,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T5c,CellFlow,T_cells,native,full_census_strata,all_measured_original_members,rank_top5_mean_profile,type_I_IFN,141,141,20,25,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,0.6481539024381378,estimable,estimable,True,0.0265118838620759,0.0151303600546228,2.0555287450551987,0.8649871349334716,0.0347760821042972,0.0315390070921985,0.2624113475177304,0,0,2000,100,0.0267259535984159,-0.0080501285058813,-0.301210150509221,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T5c,CellOT,T_cells,native,full_census_strata,all_measured_original_members,rank_top5_mean_profile,type_I_IFN,141,141,20,25,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,,explicit_declined_strata_on_full_support,estimable,True,0.0265118838620759,0.0406037179748928,2.0555287450551987,2.50900200009346,0.0405512109464052,0.030709219858156,0.3829787234042553,0,1,2000,100,0.0267259535984159,-0.0138252573479893,-0.5172970647082462,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T5c,FP-ridge,T_cells,diagnostic,full_census_strata,all_measured_original_members,rank_top5_mean_profile,type_I_IFN,141,141,20,25,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,0.8966071540089164,estimable,estimable,True,0.0265118838620759,0.0168283757585959,2.0555287450551987,1.62205034121871,0.0138397618148651,0.0050921985815602,0.8865248226950354,0,0,2000,100,0.0267259535984159,0.0128861917835508,0.4821602243713609,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T5c,PRnet,T_cells,native,full_census_strata,all_measured_original_members,rank_top5_mean_profile,type_I_IFN,141,141,20,25,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,0.6538937651583836,estimable,estimable,True,0.0265118838620759,0.0722099642339008,2.0555287450551987,2.0740409307181835,0.0730295043844492,0.0446382978723404,0.5460992907801419,0,0,2000,100,0.0267259535984159,-0.0463035507860333,-1.732531287069878,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T5c,PerturbNet,T_cells,native,full_census_strata,all_measured_original_members,rank_top5_mean_profile,type_I_IFN,141,141,20,25,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,,explicit_declined_strata_on_full_support,estimable,True,0.0265118838620759,0.0260181323717146,2.0555287450551987,2.3223152160644527,0.0266634528205192,0.0177304964539007,0.4184397163120567,0,1,2000,100,0.0267259535984159,6.25007778966534e-05,0.0023385799001146,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T5c,STATE,T_cells,native,full_census_strata,all_measured_original_members,rank_top5_mean_profile,type_I_IFN,141,141,20,25,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,0.0953424071391744,estimable,estimable,True,0.0265118838620759,0.006504199600569,2.0555287450551987,0.4084545373916626,0.0480893634750203,0.0450815602836879,0.2624113475177304,0,0,2000,100,0.0267259535984159,-0.0213634098766044,-0.7993507059695972,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T5c,cell-mean,T_cells,floor,full_census_strata,all_measured_original_members,rank_top5_mean_profile,type_I_IFN,141,141,20,25,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,,constant_predicted_score,constant_predicted_score,True,0.0265118838620759,8.673617379884035e-19,2.0555287450551987,3.457069396972656e-06,0.0267259535984159,0.0115602836879432,0.2624113475177304,0,0,2000,100,0.0267259535984159,0.0,0.0,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,True,False,True,constant_predicted
T5c,linear-PCA,T_cells,floor,full_census_strata,all_measured_original_members,rank_top5_mean_profile,type_I_IFN,141,141,20,25,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,,constant_predicted_score,constant_predicted_score,True,0.0265118838620759,0.0,2.0555287450551987,3.576278686523437e-06,0.0279582071585023,0.0088758865248226,0.7375886524822693,0,0,2000,100,0.0267259535984159,-0.0012322535600864,-0.0461070006557011,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,True,False,True,constant_predicted
T5c,scFoundation,T_cells,adapted,full_census_strata,all_measured_original_members,rank_top5_mean_profile,type_I_IFN,141,141,20,25,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,0.8373925587018323,estimable,estimable,True,0.0265118838620759,0.0304480128224284,2.0555287450551987,1.9301927834749224,0.0167265237196699,0.0065390070921985,0.8865248226950354,0,0,2000,100,0.0267259535984159,0.0099994298787459,0.3741467948720327,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T5c,scGPT,T_cells,adapted,full_census_strata,all_measured_original_members,rank_top5_mean_profile,type_I_IFN,141,141,20,25,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,0.9307150616999916,estimable,estimable,True,0.0265118838620759,0.0306433596751149,2.0555287450551987,2.1436591148376465,0.0116372476090737,0.0052553191489361,0.900709219858156,0,0,2000,100,0.0267259535984159,0.0150887059893421,0.5645712858768284,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T5c,scGen,T_cells,native,full_census_strata,all_measured_original_members,rank_top5_mean_profile,type_I_IFN,141,141,20,25,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,,explicit_declined_strata_on_full_support,estimable,True,0.0265118838620759,0.0482198375543293,2.0555287450551987,2.309080958366394,0.0429833796017229,0.0283120567375886,0.425531914893617,0,1,2000,100,0.0267259535984159,-0.016257426003307,-0.6083010637371857,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T5c,scPRAM,T_cells,native,full_census_strata,all_measured_original_members,rank_top5_mean_profile,type_I_IFN,141,141,20,25,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,0.5119122733298305,estimable,estimable,True,0.0265118838620759,0.0672152755326221,2.0555287450551987,2.5348774194717407,0.0722732452973823,0.0441702127659574,0.425531914893617,0,0,2000,100,0.0267259535984159,-0.0455472916989664,-1.7042344824570113,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T5c,CPA,T_cells,native,full_census_strata,benchmark_mask,mean_expression_delta,effector_lymphocyte,141,141,11,17,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,0.2530787754255374,estimable,estimable,True,0.0783491680642794,0.0240890086479275,2.0555287450551987,0.1742979288101196,0.8470480499302637,0.8436390370218206,0.276595744680851,0,0,2000,100,0.0784323665644863,-0.7686156833657773,-9.799725764156678,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T5c,CellFlow,T_cells,native,full_census_strata,benchmark_mask,mean_expression_delta,effector_lymphocyte,141,141,11,17,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,0.2969043493408817,estimable,estimable,True,0.0783491680642794,0.073654138200649,2.0555287450551987,0.8649871349334716,0.5779362278062604,0.5708532868251011,0.276595744680851,0,0,2000,100,0.0784323665644863,-0.499503861241774,-6.368593517206789,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T5c,CellOT,T_cells,native,full_census_strata,benchmark_mask,mean_expression_delta,effector_lymphocyte,141,141,11,17,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,explicit_declined_strata_on_full_support,estimable,True,0.0783491680642794,0.190403549148865,2.0555287450551987,2.50900200009346,0.4707833196647244,0.4320067157552306,0.2978723404255319,0,1,2000,100,0.0784323665644863,-0.3923509531002381,-5.002411252982543,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T5c,FP-ridge,T_cells,diagnostic,full_census_strata,benchmark_mask,mean_expression_delta,effector_lymphocyte,141,141,11,17,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,0.1641600778333918,estimable,estimable,True,0.0783491680642794,0.0947574550823475,2.0555287450551987,1.62205034121871,0.1127297871324194,0.0652645421505627,0.6737588652482269,0,0,2000,100,0.0784323665644863,-0.034297420567933,-0.4372865702035664,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T5c,PRnet,T_cells,native,full_census_strata,benchmark_mask,mean_expression_delta,effector_lymphocyte,141,141,11,17,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,0.4173164045016546,estimable,estimable,True,0.0783491680642794,0.0640191451218522,2.0555287450551987,2.0740409307181835,0.3539677866582426,0.3453151331529943,0.276595744680851,0,0,2000,100,0.0784323665644863,-0.2755354200937563,-3.5130320830905166,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T5c,PerturbNet,T_cells,native,full_census_strata,benchmark_mask,mean_expression_delta,effector_lymphocyte,141,141,11,17,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,explicit_declined_strata_on_full_support,estimable,True,0.0783491680642794,0.3128504794109802,2.0555287450551987,2.3223152160644527,0.5009281992545007,0.4060921423205641,0.375886524822695,0,1,2000,100,0.0784323665644863,-0.4224958326900143,-5.386753596713705,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T5c,STATE,T_cells,native,full_census_strata,benchmark_mask,mean_expression_delta,effector_lymphocyte,141,141,11,17,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,0.1564951692185939,estimable,estimable,True,0.0783491680642794,0.0334479946115524,2.0555287450551987,0.4084545373916626,0.5663650903156816,0.560653444284094,0.276595744680851,0,0,2000,100,0.0784323665644863,-0.4879327237511952,-6.221063383954146,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T5c,cell-mean,T_cells,floor,full_census_strata,benchmark_mask,mean_expression_delta,effector_lymphocyte,141,141,11,17,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,numerically_constant_predicted_profile,numerically_constant_predicted_profile,True,0.0783491680642794,4.2913080511173214e-08,2.0555287450551987,3.457069396972656e-06,0.2773894037820879,0.2660945041566309,0.276595744680851,0,0,2000,100,0.0784323665644863,-0.1989570372176016,-2.536670075535985,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,True,constant_predicted
T5c,linear-PCA,T_cells,floor,full_census_strata,benchmark_mask,mean_expression_delta,effector_lymphocyte,141,141,11,17,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,numerically_constant_predicted_profile,numerically_constant_predicted_profile,True,0.0783491680642794,1.940613560557323e-09,2.0555287450551987,3.576278686523437e-06,0.0784323665644863,0.0563063908201419,0.7234042553191489,0,0,2000,100,0.0784323665644863,0.0,0.0,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,True,constant_predicted
T5c,scFoundation,T_cells,adapted,full_census_strata,benchmark_mask,mean_expression_delta,effector_lymphocyte,141,141,11,17,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,0.485627042731831,estimable,estimable,True,0.0783491680642794,0.0427290789058374,2.0555287450551987,1.9301927834749224,0.080157830073868,0.0572568157371487,0.5815602836879432,0,0,2000,100,0.0784323665644863,-0.0017254635093817,-0.0219993809311249,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
T5c,scGPT,T_cells,adapted,full_census_strata,benchmark_mask,mean_expression_delta,effector_lymphocyte,141,141,11,17,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,0.5776640583670865,estimable,estimable,True,0.0783491680642794,0.0676049264567668,2.0555287450551987,2.1436591148376465,0.0744129198306903,0.0533028817130643,0.6524822695035462,0,0,2000,100,0.0784323665644863,0.0040194467337959,0.0512472963631819,"smaller RMSE of cell-mean and linear-PCA, chosen per unit/program; auxiliary error comparison",False,False,False,False,False,estimable
