task,scope,gene_mask,method,program,model,status,n_task_units,expected_task_units,n_comparison_units,comparison_units,n_estimable,all_selected_units_estimable,correlation,correlation_unit_min,correlation_unit_max,mean_rmse,mean_mae,status_counts,selection_scope
T5c,full_census_strata,benchmark_mask,rank_top5_mean_profile,effector_lymphocyte,FP-ridge,diagnostic,4,4,2,Mono;NK,1,False,,,,0.038147712612915226,0.017744565717969979,"{""constant_predicted_score"": 1, ""estimable"": 1}",common observed-defined units; identical for every candidate
T5c,full_census_strata,benchmark_mask,rank_top5_mean_profile,effector_lymphocyte,PRnet,native,4,4,2,Mono;NK,1,False,,,,0.37034811903393033,0.36461635350465138,"{""constant_predicted_score"": 1, ""estimable"": 1}",common observed-defined units; identical for every candidate
T5c,full_census_strata,benchmark_mask,rank_top5_mean_profile,effector_lymphocyte,PerturbNet,native,4,4,2,Mono;NK,0,False,,,,,,"{""explicit_declined_strata_on_full_support"": 2}",common observed-defined units; identical for every candidate
T5c,full_census_strata,benchmark_mask,rank_top5_mean_profile,effector_lymphocyte,STATE,native,4,4,2,Mono;NK,0,False,,,,0.35375116928557993,0.34887609376439166,"{""constant_predicted_score"": 2}",common observed-defined units; identical for every candidate
T5c,full_census_strata,benchmark_mask,rank_top5_mean_profile,effector_lymphocyte,cell-mean,floor,4,4,2,Mono;NK,0,False,,,,0.35375116928557993,0.34887609376439166,"{""constant_predicted_score"": 2}",common observed-defined units; identical for every candidate
T5c,full_census_strata,benchmark_mask,rank_top5_mean_profile,effector_lymphocyte,linear-PCA,floor,4,4,2,Mono;NK,0,False,,,,0.038828462900954291,0.017535023487151146,"{""constant_predicted_score"": 2}",common observed-defined units; identical for every candidate
T5c,full_census_strata,benchmark_mask,rank_top5_mean_profile,effector_lymphocyte,scFoundation,adapted,4,4,2,Mono;NK,1,False,,,,0.035274245076155689,0.017067583126093768,"{""constant_predicted_score"": 1, ""estimable"": 1}",common observed-defined units; identical for every candidate
T5c,full_census_strata,benchmark_mask,rank_top5_mean_profile,effector_lymphocyte,scGPT,adapted,4,4,2,Mono;NK,1,False,,,,0.033406361907965018,0.019230703693469652,"{""constant_predicted_score"": 1, ""estimable"": 1}",common observed-defined units; identical for every candidate
T5c,full_census_strata,benchmark_mask,rank_top5_mean_profile,effector_lymphocyte,scGen,native,4,4,2,Mono;NK,1,False,,,,0.085206290638055709,0.07502696417058119,"{""constant_predicted_score"": 1, ""estimable"": 1}",common observed-defined units; identical for every candidate
T5c,full_census_strata,benchmark_mask,rank_top5_mean_profile,effector_lymphocyte,scPRAM,native,4,4,2,Mono;NK,2,True,0.23381384160364177,-0.03447466882084247,0.50210235202812603,0.10978593890692875,0.078499815787049843,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T5c,full_census_strata,benchmark_mask,rank_top5_mean_profile,inflammatory_NFkB,CPA,native,4,4,3,B;Mono;NK,0,False,,,,0.022295663559096946,0.0058487238867178069,"{""constant_predicted_score"": 3}",common observed-defined units; identical for every candidate
T5c,full_census_strata,benchmark_mask,rank_top5_mean_profile,inflammatory_NFkB,CellFlow,native,4,4,3,B;Mono;NK,0,False,,,,0.022295663559096946,0.0058487238867178069,"{""constant_predicted_score"": 3}",common observed-defined units; identical for every candidate
T5c,full_census_strata,benchmark_mask,rank_top5_mean_profile,inflammatory_NFkB,CellOT,native,4,4,3,B;Mono;NK,2,False,,,,0.019929744242162456,0.0058296183721715652,"{""constant_predicted_score"": 1, ""estimable"": 2}",common observed-defined units; identical for every candidate
T5c,full_census_strata,benchmark_mask,rank_top5_mean_profile,inflammatory_NFkB,FP-ridge,diagnostic,4,4,3,B;Mono;NK,2,False,,,,0.020115006526954044,0.0057048294495102994,"{""constant_predicted_score"": 1, ""estimable"": 2}",common observed-defined units; identical for every candidate
T5c,full_census_strata,benchmark_mask,rank_top5_mean_profile,inflammatory_NFkB,PRnet,native,4,4,3,B;Mono;NK,0,False,,,,0.022295663559096946,0.0058487238867178069,"{""constant_predicted_score"": 3}",common observed-defined units; identical for every candidate
T5c,full_census_strata,benchmark_mask,rank_top5_mean_profile,inflammatory_NFkB,PerturbNet,native,4,4,3,B;Mono;NK,0,False,,,,,,"{""explicit_declined_strata_on_full_support"": 3}",common observed-defined units; identical for every candidate
T5c,full_census_strata,benchmark_mask,rank_top5_mean_profile,inflammatory_NFkB,STATE,native,4,4,3,B;Mono;NK,0,False,,,,0.022295663559096946,0.0058487238867178069,"{""constant_predicted_score"": 3}",common observed-defined units; identical for every candidate
T5c,full_census_strata,benchmark_mask,rank_top5_mean_profile,inflammatory_NFkB,cell-mean,floor,4,4,3,B;Mono;NK,0,False,,,,0.022295663559096946,0.0058487238867178069,"{""constant_predicted_score"": 3}",common observed-defined units; identical for every candidate
T5c,full_census_strata,benchmark_mask,rank_top5_mean_profile,inflammatory_NFkB,linear-PCA,floor,4,4,3,B;Mono;NK,0,False,,,,0.022295663559096946,0.0058487238867178069,"{""constant_predicted_score"": 3}",common observed-defined units; identical for every candidate
T5c,full_census_strata,benchmark_mask,rank_top5_mean_profile,inflammatory_NFkB,scFoundation,adapted,4,4,3,B;Mono;NK,1,False,,,,0.020718670116434731,0.0058351184445409364,"{""constant_predicted_score"": 2, ""estimable"": 1}",common observed-defined units; identical for every candidate
T5c,full_census_strata,benchmark_mask,rank_top5_mean_profile,inflammatory_NFkB,scGPT,adapted,4,4,3,B;Mono;NK,3,True,0.23037512086375911,-0.012398255237970141,0.53160855537808727,0.020370165017433901,0.0065293819655521798,"{""estimable"": 3}",common observed-defined units; identical for every candidate
T5c,full_census_strata,benchmark_mask,rank_top5_mean_profile,inflammatory_NFkB,scGen,native,4,4,3,B;Mono;NK,1,False,,,,0.022535108821909192,0.0059567954841511063,"{""constant_predicted_score"": 2, ""estimable"": 1}",common observed-defined units; identical for every candidate
T5c,full_census_strata,benchmark_mask,rank_top5_mean_profile,inflammatory_NFkB,scPRAM,native,4,4,3,B;Mono;NK,3,True,0.2047033671240778,-0.012874314744314193,0.60721524817345429,0.022152679550248505,0.0064051478747527389,"{""estimable"": 3}",common observed-defined units; identical for every candidate
T5c,full_census_strata,benchmark_mask,rank_top5_mean_profile,type_I_IFN,CPA,native,4,4,4,B;Mono;NK;T_cells,2,False,,,,0.047096629384101182,0.032342521529888542,"{""constant_predicted_score"": 2, ""estimable"": 2}",common observed-defined units; identical for every candidate
T5c,full_census_strata,benchmark_mask,rank_top5_mean_profile,type_I_IFN,CellFlow,native,4,4,4,B;Mono;NK;T_cells,4,True,0.6505917239894905,0.50959915079160445,0.74965668683102948,0.037137095880249604,0.024808232016210741,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,full_census_strata,benchmark_mask,rank_top5_mean_profile,type_I_IFN,CellOT,native,4,4,4,B;Mono;NK;T_cells,3,False,,,,,,"{""estimable"": 3, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T5c,full_census_strata,benchmark_mask,rank_top5_mean_profile,type_I_IFN,FP-ridge,diagnostic,4,4,4,B;Mono;NK;T_cells,4,True,0.80992828821695184,0.64956848355271735,0.89660715400891644,0.025030392711961724,0.013782877406281662,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,full_census_strata,benchmark_mask,rank_top5_mean_profile,type_I_IFN,PRnet,native,4,4,4,B;Mono;NK;T_cells,4,True,0.51059457297921385,0.37724291880266392,0.6538937651583836,0.065733477369226634,0.041285321681864232,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,full_census_strata,benchmark_mask,rank_top5_mean_profile,type_I_IFN,PerturbNet,native,4,4,4,B;Mono;NK;T_cells,0,False,,,,,,"{""explicit_declined_strata_on_full_support"": 4}",common observed-defined units; identical for every candidate
T5c,full_census_strata,benchmark_mask,rank_top5_mean_profile,type_I_IFN,STATE,native,4,4,4,B;Mono;NK;T_cells,3,False,,,,0.051671892495613783,0.040122023809523809,"{""constant_predicted_score"": 1, ""estimable"": 3}",common observed-defined units; identical for every candidate
T5c,full_census_strata,benchmark_mask,rank_top5_mean_profile,type_I_IFN,cell-mean,floor,4,4,4,B;Mono;NK;T_cells,0,False,,,,0.044916399572846363,0.028699670719351564,"{""constant_predicted_score"": 4}",common observed-defined units; identical for every candidate
T5c,full_census_strata,benchmark_mask,rank_top5_mean_profile,type_I_IFN,linear-PCA,floor,4,4,4,B;Mono;NK;T_cells,0,False,,,,0.037812811183440931,0.020034295845997977,"{""constant_predicted_score"": 4}",common observed-defined units; identical for every candidate
T5c,full_census_strata,benchmark_mask,rank_top5_mean_profile,type_I_IFN,scFoundation,adapted,4,4,4,B;Mono;NK;T_cells,4,True,0.57204051655545485,0.20661607150277844,0.83739255870183238,0.032557534383200491,0.016914292046605876,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,full_census_strata,benchmark_mask,rank_top5_mean_profile,type_I_IFN,scGPT,adapted,4,4,4,B;Mono;NK;T_cells,4,True,0.82923111828128127,0.62525073342376847,0.93071506169999174,0.026249350420767235,0.015038278875379941,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,full_census_strata,benchmark_mask,rank_top5_mean_profile,type_I_IFN,scGen,native,4,4,4,B;Mono;NK;T_cells,3,False,,,,,,"{""estimable"": 3, ""explicit_declined_strata_on_full_support"": 1}",common observed-defined units; identical for every candidate
T5c,full_census_strata,benchmark_mask,rank_top5_mean_profile,type_I_IFN,scPRAM,native,4,4,4,B;Mono;NK;T_cells,4,True,0.53092800322825107,0.27614175605888047,0.6895974015209132,0.055912382213013145,0.033460758611955424,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,mean_expression_delta,effector_lymphocyte,CPA,native,4,4,4,B;Mono;NK;T_cells,4,True,0.06494906843469983,-0.049411686270331025,0.2293619966285847,0.48566672981562931,0.47994826721427342,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,mean_expression_delta,effector_lymphocyte,CellFlow,native,4,4,4,B;Mono;NK;T_cells,4,True,0.26845266028092679,0.078747574225665445,0.4072820451534151,0.47670535807649317,0.4704976574653828,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,mean_expression_delta,effector_lymphocyte,CellOT,native,4,4,4,B;Mono;NK;T_cells,4,True,0.26638596773419426,-0.020245138148650779,0.60929398717172778,0.27117820118651731,0.23484770270264166,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,mean_expression_delta,effector_lymphocyte,FP-ridge,diagnostic,4,4,4,B;Mono;NK;T_cells,4,True,0.15544610906756956,-0.1813608828516802,0.46612231128968051,0.11839863862260369,0.076075244065050396,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,mean_expression_delta,effector_lymphocyte,PRnet,native,4,4,4,B;Mono;NK;T_cells,4,True,0.40829785781501093,0.23388272566702695,0.70858842566115576,0.75480993651720063,0.74992235437501209,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,mean_expression_delta,effector_lymphocyte,PerturbNet,native,4,4,4,B;Mono;NK;T_cells,4,True,0.17133637843883498,-0.32634447679972162,0.51857715340976063,0.34519467538824361,0.30483748831517676,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,mean_expression_delta,effector_lymphocyte,STATE,native,4,4,4,B;Mono;NK;T_cells,4,True,-0.067234298643898432,-0.30989347545486079,0.12629457446893463,0.79015581627898501,0.78488520319903154,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,mean_expression_delta,effector_lymphocyte,cell-mean,floor,4,4,4,B;Mono;NK;T_cells,0,False,,,,0.87277625328375108,0.86802444772621379,"{""numerically_constant_predicted_profile"": 4}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,mean_expression_delta,effector_lymphocyte,linear-PCA,floor,4,4,4,B;Mono;NK;T_cells,0,False,,,,0.0898317882049324,0.065695216747357121,"{""numerically_constant_predicted_profile"": 4}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,mean_expression_delta,effector_lymphocyte,scFoundation,adapted,4,4,4,B;Mono;NK;T_cells,4,True,0.25354397701697834,-0.31497059957759538,0.73736383287501717,0.079999721465692439,0.048147520887421767,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,mean_expression_delta,effector_lymphocyte,scGPT,adapted,4,4,4,B;Mono;NK;T_cells,4,True,0.34001875419990257,0.0094927020368594864,0.67464541439334225,0.07994080672350426,0.054650516850165039,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,mean_expression_delta,effector_lymphocyte,scGen,native,4,4,4,B;Mono;NK;T_cells,4,True,0.076772000416904101,-0.092131436069160216,0.36034044854602232,0.31885167719930185,0.30177668903587584,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,mean_expression_delta,effector_lymphocyte,scPRAM,native,4,4,4,B;Mono;NK;T_cells,4,True,0.22767139498750838,0.015953124463786654,0.50356014650342806,0.38662412008120578,0.31653461669501426,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,mean_expression_delta,inflammatory_NFkB,CPA,native,4,4,4,B;Mono;NK;T_cells,4,True,0.051742469176500903,-0.015591832844005331,0.13645695780002018,0.15808254997997792,0.13017170154745961,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,mean_expression_delta,inflammatory_NFkB,CellFlow,native,4,4,4,B;Mono;NK;T_cells,4,True,0.31831997738628615,-0.16336099561390491,0.52666057630968777,0.16833792246307927,0.14223541735957082,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,mean_expression_delta,inflammatory_NFkB,CellOT,native,4,4,4,B;Mono;NK;T_cells,4,True,0.51713732047612582,0.14322012313165672,0.72012708256399283,0.16450853278184335,0.13811327437184656,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,mean_expression_delta,inflammatory_NFkB,FP-ridge,diagnostic,4,4,4,B;Mono;NK;T_cells,4,True,0.53181114999021062,0.14379453921510882,0.67536724052199926,0.098578743790624423,0.064757446955686609,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,mean_expression_delta,inflammatory_NFkB,PRnet,native,4,4,4,B;Mono;NK;T_cells,4,True,0.41270911440186625,0.10433422903917207,0.5427459916102898,0.3028402853029416,0.28221037021248169,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,mean_expression_delta,inflammatory_NFkB,PerturbNet,native,4,4,4,B;Mono;NK;T_cells,4,True,0.33549262537374513,-0.048237317832713678,0.67028984652629331,0.12448647223559389,0.092073904352396346,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,mean_expression_delta,inflammatory_NFkB,STATE,native,4,4,4,B;Mono;NK;T_cells,4,True,0.082947441000470801,-0.05200427572382034,0.35635792984970405,0.25403264204096321,0.2248981648085101,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,mean_expression_delta,inflammatory_NFkB,cell-mean,floor,4,4,4,B;Mono;NK;T_cells,0,False,,,,0.36209153652225828,0.35179723632005611,"{""numerically_constant_predicted_profile"": 4}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,mean_expression_delta,inflammatory_NFkB,linear-PCA,floor,4,4,4,B;Mono;NK;T_cells,0,False,,,,0.10364421884768013,0.065269637519191237,"{""numerically_constant_predicted_profile"": 4}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,mean_expression_delta,inflammatory_NFkB,scFoundation,adapted,4,4,4,B;Mono;NK;T_cells,4,True,0.41310531070764622,-0.079199672038040611,0.62012297442808917,0.093003911640502049,0.061699304113129176,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,mean_expression_delta,inflammatory_NFkB,scGPT,adapted,4,4,4,B;Mono;NK;T_cells,4,True,0.55056289355539001,0.3121421012776216,0.69589148670971757,0.09589378631089307,0.067242078700158997,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,mean_expression_delta,inflammatory_NFkB,scGen,native,4,4,4,B;Mono;NK;T_cells,4,True,0.61564097375252103,0.38704561016015732,0.77367526985793766,0.12811928187580812,0.1032096626494487,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,mean_expression_delta,inflammatory_NFkB,scPRAM,native,4,4,4,B;Mono;NK;T_cells,4,True,0.34428198931913906,0.12568551120505184,0.59747728289376756,0.21016529526195532,0.17085237558064892,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,mean_expression_delta,type_I_IFN,CPA,native,4,4,4,B;Mono;NK;T_cells,4,True,0.15296643182305003,0.062710117166726739,0.22916003584823241,0.29259644877688223,0.23713862331043117,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,mean_expression_delta,type_I_IFN,CellFlow,native,4,4,4,B;Mono;NK;T_cells,4,True,0.78415943944069255,0.65913823600654076,0.87383078180039198,0.25377430091402164,0.21842207725178897,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,mean_expression_delta,type_I_IFN,CellOT,native,4,4,4,B;Mono;NK;T_cells,4,True,0.85059737221515708,0.69400341998426329,0.91909962913625698,0.19142480108630394,0.14915714104028832,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,mean_expression_delta,type_I_IFN,FP-ridge,diagnostic,4,4,4,B;Mono;NK;T_cells,4,True,0.88045417147149152,0.76804030417334268,0.93290947354486442,0.1393285775283275,0.10856635301214711,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,mean_expression_delta,type_I_IFN,PRnet,native,4,4,4,B;Mono;NK;T_cells,4,True,0.80255460663418843,0.69613735859029158,0.86850873820738517,0.27056404801594192,0.23536745968182576,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,mean_expression_delta,type_I_IFN,PerturbNet,native,4,4,4,B;Mono;NK;T_cells,4,True,0.81282027021434855,0.53997146428472065,0.93262360153612844,0.15612173492339293,0.11942703149260116,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,mean_expression_delta,type_I_IFN,STATE,native,4,4,4,B;Mono;NK;T_cells,4,True,0.2166570165279853,0.099043223882292336,0.37444479862333979,0.30634839864127317,0.24993975217395087,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,mean_expression_delta,type_I_IFN,cell-mean,floor,4,4,4,B;Mono;NK;T_cells,0,False,,,,0.28173837674899693,0.23128773032189937,"{""numerically_constant_predicted_profile"": 4}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,mean_expression_delta,type_I_IFN,linear-PCA,floor,4,4,4,B;Mono;NK;T_cells,0,False,,,,0.25423227843757423,0.20010978895852896,"{""numerically_constant_predicted_profile"": 4}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,mean_expression_delta,type_I_IFN,scFoundation,adapted,4,4,4,B;Mono;NK;T_cells,4,True,0.67586339478454283,0.16142403017197482,0.92467158701115937,0.1860955963950921,0.14712432339042572,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,mean_expression_delta,type_I_IFN,scGPT,adapted,4,4,4,B;Mono;NK;T_cells,4,True,0.90606817915326232,0.81088392602604209,0.94146774439743874,0.13566497384470322,0.10776342972097985,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,mean_expression_delta,type_I_IFN,scGen,native,4,4,4,B;Mono;NK;T_cells,4,True,0.88155472300694204,0.76484923017043671,0.92823182905023127,0.15105957273107279,0.12270205822246504,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,mean_expression_delta,type_I_IFN,scPRAM,native,4,4,4,B;Mono;NK;T_cells,4,True,0.72739727533602794,0.59240148838655871,0.80417298209077082,0.24052669122389764,0.19860675675829181,"{""estimable"": 4}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,effector_lymphocyte,CPA,native,4,4,2,Mono;NK,1,False,,,,0.19755581996034546,0.1913843314958423,"{""constant_predicted_score"": 1, ""estimable"": 1}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,effector_lymphocyte,CellFlow,native,4,4,2,Mono;NK,1,False,,,,0.1472438248772493,0.14115705876856954,"{""constant_predicted_score"": 1, ""estimable"": 1}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,effector_lymphocyte,CellOT,native,4,4,2,Mono;NK,1,False,,,,0.065652520672988629,0.048913552275063076,"{""constant_predicted_score"": 1, ""estimable"": 1}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,effector_lymphocyte,FP-ridge,diagnostic,4,4,2,Mono;NK,1,False,,,,0.038249426536267964,0.017741474352985145,"{""constant_predicted_score"": 1, ""estimable"": 1}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,effector_lymphocyte,PRnet,native,4,4,2,Mono;NK,1,False,,,,0.37027698461164849,0.36458198635896477,"{""constant_predicted_score"": 1, ""estimable"": 1}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,effector_lymphocyte,PerturbNet,native,4,4,2,Mono;NK,1,False,,,,0.10017364169727275,0.083640825002335772,"{""constant_predicted_score"": 1, ""estimable"": 1}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,effector_lymphocyte,STATE,native,4,4,2,Mono;NK,0,False,,,,0.35362044059705605,0.34872848733999812,"{""constant_predicted_score"": 2}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,effector_lymphocyte,cell-mean,floor,4,4,2,Mono;NK,0,False,,,,0.35362044059705605,0.34872848733999812,"{""constant_predicted_score"": 2}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,effector_lymphocyte,linear-PCA,floor,4,4,2,Mono;NK,0,False,,,,0.038955846224685661,0.017585630197140985,"{""constant_predicted_score"": 2}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,effector_lymphocyte,scFoundation,adapted,4,4,2,Mono;NK,1,False,,,,0.035326479187106435,0.017007708119218912,"{""constant_predicted_score"": 1, ""estimable"": 1}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,effector_lymphocyte,scGPT,adapted,4,4,2,Mono;NK,1,False,,,,0.033413416862900523,0.019150565262076053,"{""constant_predicted_score"": 1, ""estimable"": 1}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,effector_lymphocyte,scGen,native,4,4,2,Mono;NK,1,False,,,,0.084596088895411842,0.074533682145192931,"{""constant_predicted_score"": 1, ""estimable"": 1}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,effector_lymphocyte,scPRAM,native,4,4,2,Mono;NK,2,True,0.24184516820334739,-0.034731676321090851,0.51842201272778565,0.10820823954240653,0.077443847519387085,"{""estimable"": 2}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,inflammatory_NFkB,CPA,native,4,4,3,B;Mono;NK,0,False,,,,0.022375515345810518,0.00589074046884941,"{""constant_predicted_score"": 3}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,inflammatory_NFkB,CellFlow,native,4,4,3,B;Mono;NK,0,False,,,,0.022375515345810518,0.00589074046884941,"{""constant_predicted_score"": 3}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,inflammatory_NFkB,CellOT,native,4,4,3,B;Mono;NK,2,False,,,,0.020001120462378126,0.0058715068761317482,"{""constant_predicted_score"": 1, ""estimable"": 2}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,inflammatory_NFkB,FP-ridge,diagnostic,4,4,3,B;Mono;NK,2,False,,,,0.020187020448564259,0.0057458033573141477,"{""constant_predicted_score"": 1, ""estimable"": 2}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,inflammatory_NFkB,PRnet,native,4,4,3,B;Mono;NK,0,False,,,,0.022375515345810518,0.00589074046884941,"{""constant_predicted_score"": 3}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,inflammatory_NFkB,PerturbNet,native,4,4,3,B;Mono;NK,0,False,,,,0.022375515345810518,0.00589074046884941,"{""constant_predicted_score"": 3}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,inflammatory_NFkB,STATE,native,4,4,3,B;Mono;NK,0,False,,,,0.022375515345810518,0.00589074046884941,"{""constant_predicted_score"": 3}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,inflammatory_NFkB,cell-mean,floor,4,4,3,B;Mono;NK,0,False,,,,0.022375515345810518,0.00589074046884941,"{""constant_predicted_score"": 3}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,inflammatory_NFkB,linear-PCA,floor,4,4,3,B;Mono;NK,0,False,,,,0.022375515345810518,0.00589074046884941,"{""constant_predicted_score"": 3}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,inflammatory_NFkB,scFoundation,adapted,4,4,3,B;Mono;NK,1,False,,,,0.020792859430916421,0.0058770371457935698,"{""constant_predicted_score"": 2, ""estimable"": 1}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,inflammatory_NFkB,scGPT,adapted,4,4,3,B;Mono;NK,3,True,0.2301801984275943,-0.01248809260861003,0.53126380078565194,0.02044308683582587,0.006576273674937602,"{""estimable"": 3}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,inflammatory_NFkB,scGen,native,4,4,3,B;Mono;NK,1,False,,,,0.022615814248630892,0.0059995840062643758,"{""constant_predicted_score"": 2, ""estimable"": 1}",common observed-defined units; identical for every candidate
T5c,shared_supported_strata,all_measured_original_members,rank_top5_mean_profile,inflammatory_NFkB,scPRAM,native,4,4,3,B;Mono;NK,3,True,0.21177435388133484,-0.012967679648191843,0.60716520192450807,0.022154463429277699,0.0063244017031272937,"{""estimable"": 3}",common observed-defined units; identical for every candidate
