task,model,unit,stratum,pearson_delta
T5c,scGen,Mono,perturbation=Riociguat,0.1627904581892522
T5c,scGen,Mono,perturbation=Azacitidine,0.03390350272478412
T5c,scGen,Mono,perturbation=TGX 221,0.23244467685171913
T5c,scGen,Mono,perturbation=CGM-097,0.20327540241898762
T5c,scGen,Mono,perturbation=Clemastine,0.12516387280885305
T5c,scGen,Mono,perturbation=Imatinib,-0.018745910521029915
T5c,scGen,Mono,perturbation=Tipifarnib,0.14559297962530698
T5c,scGen,Mono,perturbation=RG7090,0.10891465842119148
T5c,scGen,Mono,perturbation=CHIR-99021,0.16777313627719456
T5c,scGen,Mono,perturbation=TR-14035,0.05206201036210293
T5c,scGen,Mono,perturbation=Pitavastatin Calcium,0.41131527836462656
T5c,scGen,Mono,perturbation=SLx-2119,-0.016749914663079755
T5c,scGen,Mono,perturbation=YK 4-279,0.12556586939074538
T5c,scGen,Mono,perturbation=SCH-58261,0.020369070827103077
T5c,scGen,Mono,perturbation=BX 912,0.03210365496692999
T5c,scGen,Mono,perturbation=GLPG0634,0.22804484797737526
T5c,scGen,Mono,perturbation=Defactinib,0.18667221839937218
T5c,scGen,Mono,perturbation=Nilotinib,0.27154191325987276
T5c,scGen,Mono,perturbation=ABT737,-0.002645102728603903
T5c,scGen,Mono,perturbation=Nefazodone,0.007977026371738215
T5c,scGen,Mono,perturbation=Buspirone,0.11365239495851266
T5c,scGen,Mono,perturbation=Colforsin,0.04536864691576906
T5c,scGen,Mono,perturbation=Doxorubicin,0.28401661442190185
T5c,scGen,Mono,perturbation=Mubritinib (TAK 165),0.04882001534187215
T5c,scGen,Mono,perturbation=BI-D1870,0.09405259986265777
T5c,scGen,Mono,perturbation=AT 7867,0.2177722579700601
T5c,scGen,Mono,perturbation=PRT-062607,0.29104180457416634
T5c,scGen,Mono,perturbation=STK219801,0.0973514243777649
T5c,scGen,Mono,perturbation=Midostaurin,0.19895571823641076
T5c,scGen,Mono,perturbation=PF-03814735,0.38758892873556317
T5c,scGen,Mono,perturbation=Vanoxerine,0.09687591846385138
T5c,scGen,Mono,perturbation=AZD3514,0.10779051911775041
T5c,scGen,Mono,perturbation=OSI-930,0.08601231067433264
T5c,scGen,Mono,perturbation=AZ628,0.17381816402369235
T5c,scGen,Mono,perturbation=TPCA-1,0.33555818766168016
T5c,scGen,Mono,perturbation=CEP-37440,-0.03810027058267255
T5c,scGen,Mono,perturbation=Tivantinib,0.078841397695718
T5c,scGen,Mono,perturbation=AZD4547,0.09608667873970256
T5c,scGen,Mono,perturbation=SB525334,0.21187435045138353
T5c,scGen,Mono,perturbation=HMN-214,0.2548439643800331
T5c,scGen,Mono,perturbation=GO-6976,0.21115308893147458
T5c,scGen,Mono,perturbation=AZD-8330,0.0035477842853318393
T5c,scGen,Mono,perturbation=MGCD-265,0.0794289035372936
T5c,scGen,Mono,perturbation=GSK256066,0.10138400093307033
T5c,scGen,Mono,perturbation=Tosedostat,0.1851939409402408
T5c,scGen,Mono,perturbation=Prednisolone,0.280381256330224
T5c,scGen,Mono,perturbation=HYDROXYUREA,-0.01941282477078482
T5c,scGen,Mono,perturbation=Decitabine,-0.01055954085891765
T5c,scGen,Mono,perturbation=CC-401,0.1883851187646749
T5c,scGen,Mono,perturbation=Saracatinib,0.2513200175356618
T5c,scGen,Mono,perturbation=Masitinib,0.08880111672652832
T5c,scGen,Mono,perturbation=GSK-1070916,0.003956210832286935
T5c,scGen,Mono,perturbation=R428,0.13243348929731882
T5c,scGen,Mono,perturbation=Colchicine,0.47665914631096507
T5c,scGen,Mono,perturbation=Tacalcitol,0.1596767683586866
T5c,scGen,Mono,perturbation=LDN 193189,0.01776025083406584
T5c,scGen,Mono,perturbation=Resminostat,0.22269894915128383
T5c,scGen,Mono,perturbation=RG7112,0.003730193682602689
T5c,scGen,Mono,perturbation=Ricolinostat,0.04522974452110746
T5c,scGen,Mono,perturbation=Oxybenzone,0.0754740907821834
T5c,scGen,Mono,perturbation=ABT-199 (GDC-0199),-0.027508141924871266
T5c,scGen,Mono,perturbation=Selumetinib,0.10152496744422414
T5c,scGen,Mono,perturbation=Cabozantinib,0.1713850717305182
T5c,scGen,Mono,perturbation=Crizotinib,0.23461424488347749
T5c,scGen,Mono,perturbation=Lamivudine,0.07672516102129102
T5c,scGen,Mono,perturbation=Ceritinib,0.10479509750667824
T5c,scGen,Mono,perturbation=Bosutinib,0.3570152932152035
T5c,scGen,Mono,perturbation=Vandetanib,0.10482455439749286
T5c,scGen,Mono,perturbation=Mometasone Furoate,0.340060480122447
T5c,scGen,Mono,perturbation=Clotrimazole,0.0007134141273902255
T5c,scGen,Mono,perturbation=UNII-BXU45ZH6LI,0.38931927687321033
T5c,scGen,Mono,perturbation=BMS-387032,0.16082729598387863
T5c,scGen,NK,perturbation=Atorvastatin,0.12813933257728197
T5c,scGen,NK,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,0.4196296149209022
T5c,scGen,NK,perturbation=Topotecan,0.2967809533456686
T5c,scGen,NK,perturbation=BMS-265246,0.2675800467783096
T5c,scGen,NK,perturbation=AMD-070 (hydrochloride),0.11772504991604307
T5c,scGen,NK,perturbation=AT13387,0.5544722982897641
T5c,scGen,NK,perturbation=Desloratadine,0.1193260222555476
T5c,scGen,NK,perturbation=Ganetespib (STA-9090),0.5690204078131311
T5c,scGen,NK,perturbation=O-Demethylated Adapalene,0.18042436888541777
T5c,scGen,NK,perturbation=BAY 87-2243,0.3021790785439011
T5c,scGen,NK,perturbation=Ruxolitinib,0.3115186740445411
T5c,scGen,NK,perturbation=Sgc-cbp30,0.28018621883405
T5c,scGen,NK,perturbation=PF-04691502,0.3372572973923985
T5c,scGen,NK,perturbation=Dactolisib,0.46155325738967823
T5c,scGen,NK,perturbation=Alogliptin,0.15224715956139087
T5c,scGen,NK,perturbation=Clomipramine,0.15947785461040584
T5c,scGen,NK,perturbation=Protriptyline,0.10037541141574045
T5c,scGen,NK,perturbation=Phenylbutazone,0.19592286159751826
T5c,scGen,NK,perturbation=Pomalidomide,0.1972440126667788
T5c,scGen,NK,perturbation=FK 866,0.22566287107482552
T5c,scGen,NK,perturbation=Perhexiline,0.33553422063170923
T5c,scGen,NK,perturbation=BMS-536924,0.2906081575193313
T5c,scGen,NK,perturbation=Penfluridol,0.14188378749334568
T5c,scGen,NK,perturbation=Sunitinib,0.2051806093692382
T5c,scGen,NK,perturbation=I-BET151,0.14190093245361948
T5c,scGen,NK,perturbation=K-02288,0.16152042427797347
T5c,scGen,NK,perturbation=Dovitinib,0.2258416147017207
T5c,scGen,NK,perturbation=Chlorpheniramine,0.17265416757028185
T5c,scGen,NK,perturbation=UNII-BXU45ZH6LI,0.13693597602419172
T5c,scGen,NK,perturbation=IKK Inhibitor VII,0.26782333495803556
T5c,scGen,NK,perturbation=Quizartinib,0.1778794219429425
T5c,scGen,NK,perturbation=Tivozanib,0.17650040485511592
T5c,scGen,NK,perturbation=Foretinib,0.292288441547064
T5c,scGen,NK,perturbation=BMS-777607,0.17012593565734294
T5c,scGen,NK,perturbation=AVL-292,0.2992434609397655
T5c,scGen,NK,perturbation=Scriptaid,0.46996009059053173
T5c,scGen,NK,perturbation=RVX-208,0.13704629169023538
T5c,scGen,NK,perturbation=Amiodarone,0.17999156757165788
T5c,scGen,NK,perturbation=RN-486,0.15292169955926166
T5c,scGen,NK,perturbation=Tamatinib,0.391735982596533
T5c,scGen,NK,perturbation=GW843682X,0.17511342464416074
T5c,scGen,NK,perturbation=Porcn Inhibitor III,0.21861660005238426
T5c,scGen,NK,perturbation=Navitoclax,0.1257774041855525
T5c,scGen,NK,perturbation=BAY 61-3606,0.2547150064274299
T5c,scGen,NK,perturbation=Ketoconazole,0.5198923768717588
T5c,scGen,NK,perturbation=Isoniazid,0.11124520765451797
T5c,scGen,NK,perturbation=PD-0325901,0.20780594837214728
T5c,scGen,NK,perturbation=TIE2 Kinase Inhibitor,0.16094243572155573
T5c,scGen,NK,perturbation=CGP 60474,-0.1697788868006908
T5c,scGen,NK,perturbation=BMS-387032,0.22072709131859372
T5c,scGen,NK,perturbation=TL_HRAS26,0.17296584039313662
T5c,scGen,NK,perturbation=Methotrexate,0.26983647734888627
T5c,scGen,NK,perturbation=LY2090314,0.2844280441505946
T5c,scGen,NK,perturbation=Alvocidib,0.009927651192572573
T5c,scGen,NK,perturbation=IMD-0354,0.41102162160393524
T5c,scGen,NK,perturbation=MK-5108,0.18885210375302017
T5c,scGen,NK,perturbation=Ixabepilone,0.13475281784520216
T5c,scGen,NK,perturbation=IN1451,0.6144397915032241
T5c,scGen,NK,perturbation=Proscillaridin A;Proscillaridin-A,0.6962802254324659
T5c,scGen,NK,perturbation=Palbociclib,0.21897373059244427
T5c,scGen,NK,perturbation=Vardenafil,0.18911515940315013
T5c,scGen,NK,perturbation=Disulfiram,0.1782889073687881
T5c,scGen,NK,perturbation=Canertinib,0.1723742490226585
T5c,scGen,NK,perturbation=Lapatinib,0.18609507574969175
T5c,scGen,NK,perturbation=Linagliptin,0.15937930496048025
T5c,scGen,NK,perturbation=Raloxifene,0.24836698799995674
T5c,scGen,NK,perturbation=Vorinostat,0.39167524676570703
T5c,scGen,NK,perturbation=Trametinib,0.29394847463314794
T5c,scGen,NK,perturbation=Dasatinib,0.23934460118161588
T5c,scGen,NK,perturbation=Flutamide,0.15273654263104292
T5c,scGen,NK,perturbation=Idelalisib,0.25512093073706066
T5c,scGen,NK,perturbation=Riociguat,0.17654509731988993
T5c,scGen,NK,perturbation=Azacitidine,0.22630259140245812
T5c,scGen,NK,perturbation=TGX 221,0.24862693731877583
T5c,scGen,NK,perturbation=CGM-097,0.39125811119699744
T5c,scGen,NK,perturbation=Clemastine,0.19270051153773568
T5c,scGen,NK,perturbation=Imatinib,0.1718151805616944
T5c,scGen,NK,perturbation=Tipifarnib,0.23536820390184612
T5c,scGen,NK,perturbation=RG7090,0.3141126441258417
T5c,scGen,NK,perturbation=CHIR-99021,0.2221295688485944
T5c,scGen,NK,perturbation=TR-14035,0.22146896879833225
T5c,scGen,NK,perturbation=Pitavastatin Calcium,0.45096220239435797
T5c,scGen,NK,perturbation=SLx-2119,0.2568068479671329
T5c,scGen,NK,perturbation=YK 4-279,0.23814721063586303
T5c,scGen,NK,perturbation=SCH-58261,0.14444334520698546
T5c,scGen,NK,perturbation=BX 912,0.24569851870988466
T5c,scGen,NK,perturbation=GLPG0634,0.2940902166393886
T5c,scGen,NK,perturbation=Defactinib,0.1808771617374025
T5c,scGen,NK,perturbation=Nilotinib,0.29185478911662277
T5c,scGen,NK,perturbation=ABT737,0.11701545604182417
T5c,scGen,NK,perturbation=Nefazodone,0.17081925095172742
T5c,scGen,NK,perturbation=Buspirone,0.21356059028899899
T5c,scGen,NK,perturbation=Colforsin,0.22159195970883852
T5c,scGen,NK,perturbation=Doxorubicin,0.2771052670842867
T5c,scGen,NK,perturbation=Mubritinib (TAK 165),0.26979425105011046
T5c,scGen,NK,perturbation=BI-D1870,0.23643719472831687
T5c,scGen,NK,perturbation=AT 7867,0.25745977135952214
T5c,scGen,NK,perturbation=PRT-062607,0.3348074988724911
T5c,scGen,NK,perturbation=STK219801,0.18232691601533085
T5c,scGen,NK,perturbation=Midostaurin,0.2857335511877271
T5c,scGen,NK,perturbation=PF-03814735,0.3348517425829042
T5c,scGen,NK,perturbation=Vanoxerine,0.1748756373368878
T5c,scGen,NK,perturbation=AZD3514,0.16980767866936242
T5c,scGen,NK,perturbation=OSI-930,0.15295507997577776
T5c,scGen,NK,perturbation=AZ628,0.2638313633222241
T5c,scGen,NK,perturbation=TPCA-1,0.3828129125505075
T5c,scGen,NK,perturbation=CEP-37440,0.23951827733870693
T5c,scGen,NK,perturbation=Tivantinib,0.1823940330058295
T5c,scGen,NK,perturbation=AZD4547,0.13128855095516867
T5c,scGen,NK,perturbation=SB525334,0.2632551021149397
T5c,scGen,NK,perturbation=HMN-214,0.39750985806378303
T5c,scGen,NK,perturbation=GO-6976,0.30733388490641905
T5c,scGen,NK,perturbation=AZD-8330,0.30032092864784354
T5c,scGen,NK,perturbation=MGCD-265,0.24147591870070362
T5c,scGen,NK,perturbation=GSK256066,0.25940279150585166
T5c,scGen,NK,perturbation=Tosedostat,0.23779241663560557
T5c,scGen,NK,perturbation=Prednisolone,0.299596057937474
T5c,scGen,NK,perturbation=HYDROXYUREA,0.1512833484706798
T5c,scGen,NK,perturbation=Decitabine,0.2013415977149749
T5c,scGen,NK,perturbation=CC-401,0.3099730261758616
T5c,scGen,NK,perturbation=Saracatinib,0.288032212436166
T5c,scGen,NK,perturbation=Masitinib,0.1787520456448136
T5c,scGen,NK,perturbation=GSK-1070916,0.16002788165324416
T5c,scGen,NK,perturbation=R428,0.20675834063673101
T5c,scGen,NK,perturbation=Colchicine,0.27092168991976245
T5c,scGen,NK,perturbation=Tacalcitol,0.22010685793412996
T5c,scGen,NK,perturbation=LDN 193189,0.14604340101925145
T5c,scGen,NK,perturbation=Resminostat,0.4176063431997094
T5c,scGen,NK,perturbation=RG7112,0.23832901705284792
T5c,scGen,NK,perturbation=Ricolinostat,0.1889789676792897
T5c,scGen,NK,perturbation=Oxybenzone,0.18939855427169194
T5c,scGen,NK,perturbation=ABT-199 (GDC-0199),0.14638008221534243
T5c,scGen,NK,perturbation=Selumetinib,0.25077887054528625
T5c,scGen,NK,perturbation=Cabozantinib,0.22397768013046515
T5c,scGen,NK,perturbation=Crizotinib,0.28190051098550317
T5c,scGen,NK,perturbation=Lamivudine,0.1833948561556804
T5c,scGen,NK,perturbation=Ceritinib,0.18289640487321632
T5c,scGen,NK,perturbation=Bosutinib,0.3499802381780591
T5c,scGen,NK,perturbation=Vandetanib,0.13870576762915815
T5c,scGen,NK,perturbation=Mometasone Furoate,0.3559177058265543
T5c,scGen,NK,perturbation=Clotrimazole,0.15916801708001785
T5c,scGen,T_cells,perturbation=Atorvastatin,0.09923296950124628
T5c,scGen,T_cells,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,0.3295978965373228
T5c,scGen,T_cells,perturbation=Topotecan,0.18727926976084974
T5c,scGen,T_cells,perturbation=BMS-265246,0.19509009517933174
T5c,scGen,T_cells,perturbation=AMD-070 (hydrochloride),0.09965382977311314
T5c,scGen,T_cells,perturbation=AT13387,0.5430353936185004
T5c,scGen,T_cells,perturbation=Desloratadine,0.15003911495336858
T5c,scGen,T_cells,perturbation=Ganetespib (STA-9090),0.5645374165203652
T5c,scGen,T_cells,perturbation=O-Demethylated Adapalene,0.1555686300186788
T5c,scGen,T_cells,perturbation=BAY 87-2243,0.23404872484004027
T5c,scGen,T_cells,perturbation=Ruxolitinib,0.274262665626183
T5c,scGen,T_cells,perturbation=Sgc-cbp30,0.12335052510815478
T5c,scGen,T_cells,perturbation=PF-04691502,0.2483236852981995
T5c,scGen,T_cells,perturbation=Dactolisib,0.4670860075833241
T5c,scGen,T_cells,perturbation=Alogliptin,0.060968451217648344
T5c,scGen,T_cells,perturbation=Clomipramine,0.1076539235027456
T5c,scGen,T_cells,perturbation=Protriptyline,0.10231819710484463
T5c,scGen,T_cells,perturbation=Phenylbutazone,0.08215646508550423
T5c,scGen,T_cells,perturbation=Pomalidomide,0.059940467597429846
T5c,scGen,T_cells,perturbation=FK 866,0.19770862610349316
T5c,scGen,T_cells,perturbation=Perhexiline,0.3194467822642369
T5c,scGen,T_cells,perturbation=BMS-536924,0.24240494884640892
T5c,scGen,T_cells,perturbation=Penfluridol,0.1183115922989303
T5c,scGen,T_cells,perturbation=Sunitinib,0.2450323173139404
T5c,scGen,T_cells,perturbation=I-BET151,0.21245050249209133
T5c,scGen,T_cells,perturbation=K-02288,0.09628731328169271
T5c,scGen,T_cells,perturbation=Dovitinib,0.0136669379784543
T5c,scGen,T_cells,perturbation=Chlorpheniramine,0.14154442450603483
T5c,scGen,T_cells,perturbation=UNII-BXU45ZH6LI,0.3727225904502345
T5c,scGen,T_cells,perturbation=IKK Inhibitor VII,0.24979443048742025
T5c,scGen,T_cells,perturbation=Quizartinib,0.08770473115110862
T5c,scGen,T_cells,perturbation=Tivozanib,0.0575122778743079
T5c,scGen,T_cells,perturbation=Foretinib,0.22645168524096754
T5c,scGen,T_cells,perturbation=BMS-777607,0.07719915302064956
T5c,scGen,T_cells,perturbation=AVL-292,0.23372393539015232
T5c,scGen,T_cells,perturbation=Scriptaid,0.5435047360478451
T5c,scGen,T_cells,perturbation=RVX-208,0.06412696287614031
T5c,scGen,T_cells,perturbation=Amiodarone,0.14080053602710052
T5c,scGen,T_cells,perturbation=RN-486,0.01826803326456756
T5c,scGen,T_cells,perturbation=Tamatinib,0.29706250667528306
T5c,scGen,T_cells,perturbation=GW843682X,0.027423491834469897
T5c,scGen,T_cells,perturbation=Porcn Inhibitor III,0.21037576160820698
T5c,scGen,T_cells,perturbation=Navitoclax,0.027118152197429947
T5c,scGen,T_cells,perturbation=BAY 61-3606,0.27161686999747076
T5c,scGen,T_cells,perturbation=Ketoconazole,0.45997586135468654
T5c,scGen,T_cells,perturbation=Isoniazid,0.022967874084369354
T5c,scGen,T_cells,perturbation=PD-0325901,0.10160584259863761
T5c,scGen,T_cells,perturbation=TIE2 Kinase Inhibitor,0.0707171660525265
T5c,scGen,T_cells,perturbation=CGP 60474,0.005869246702998272
T5c,scGen,T_cells,perturbation=BMS-387032,0.299029529092682
T5c,scGen,T_cells,perturbation=TL_HRAS26,0.08933768161782704
T5c,scGen,T_cells,perturbation=Methotrexate,0.20303120946891526
T5c,scGen,T_cells,perturbation=LY2090314,0.21842864534765272
T5c,scGen,T_cells,perturbation=Alvocidib,0.0
T5c,scGen,T_cells,perturbation=IMD-0354,0.39679720413672237
T5c,scGen,T_cells,perturbation=MK-5108,0.11777637056731122
T5c,scGen,T_cells,perturbation=Ixabepilone,0.05788160061105277
T5c,scGen,T_cells,perturbation=IN1451,0.7629248772198056
T5c,scGen,T_cells,perturbation=Proscillaridin A;Proscillaridin-A,0.6384414695171918
T5c,scGen,T_cells,perturbation=Palbociclib,0.14608489688155613
T5c,scGen,T_cells,perturbation=Vardenafil,0.13918252585085653
T5c,scGen,T_cells,perturbation=Disulfiram,0.03620702254710409
T5c,scGen,T_cells,perturbation=Canertinib,0.08338975800103303
T5c,scGen,T_cells,perturbation=Lapatinib,0.06239282044012696
T5c,scGen,T_cells,perturbation=Linagliptin,0.1682381814084167
T5c,scGen,T_cells,perturbation=Raloxifene,0.22101020939808272
T5c,scGen,T_cells,perturbation=Vorinostat,0.4538341814595691
T5c,scGen,T_cells,perturbation=Trametinib,0.17441596032186035
T5c,scGen,T_cells,perturbation=Dasatinib,0.307916866215074
T5c,scGen,T_cells,perturbation=Flutamide,0.010141466404741527
T5c,scGen,T_cells,perturbation=Idelalisib,0.10269735261942801
T5c,scGen,T_cells,perturbation=Riociguat,0.10205605186351084
T5c,scGen,T_cells,perturbation=Azacitidine,0.12606443227905148
T5c,scGen,T_cells,perturbation=TGX 221,0.22637886346301656
T5c,scGen,T_cells,perturbation=CGM-097,0.31036446251517325
T5c,scGen,T_cells,perturbation=Clemastine,0.11049923661689563
T5c,scGen,T_cells,perturbation=Imatinib,0.05634942739185658
T5c,scGen,T_cells,perturbation=Tipifarnib,0.18397890730312902
T5c,scGen,T_cells,perturbation=RG7090,0.2418772598769815
T5c,scGen,T_cells,perturbation=CHIR-99021,0.16928033522880737
T5c,scGen,T_cells,perturbation=TR-14035,0.17441826928315216
T5c,scGen,T_cells,perturbation=Pitavastatin Calcium,0.4897349664802251
T5c,scGen,T_cells,perturbation=SLx-2119,0.12182369800989075
T5c,scGen,T_cells,perturbation=YK 4-279,0.36452219370127703
T5c,scGen,T_cells,perturbation=SCH-58261,0.14392182485848617
T5c,scGen,T_cells,perturbation=BX 912,0.13142078827089418
T5c,scGen,T_cells,perturbation=GLPG0634,0.2306224493730048
T5c,scGen,T_cells,perturbation=Defactinib,0.1390564442090953
T5c,scGen,T_cells,perturbation=Nilotinib,0.2028219589500117
T5c,scGen,T_cells,perturbation=ABT737,0.03214246253061035
T5c,scGen,T_cells,perturbation=Nefazodone,0.13587703245072066
T5c,scGen,T_cells,perturbation=Buspirone,0.16560655487554432
T5c,scGen,T_cells,perturbation=Colforsin,0.1993171810019354
T5c,scGen,T_cells,perturbation=Doxorubicin,0.16299913816455286
T5c,scGen,T_cells,perturbation=Mubritinib (TAK 165),0.2429072782205353
T5c,scGen,T_cells,perturbation=BI-D1870,0.2343678070582404
T5c,scGen,T_cells,perturbation=AT 7867,0.22236095768192055
T5c,scGen,T_cells,perturbation=PRT-062607,0.26489913778113683
T5c,scGen,T_cells,perturbation=STK219801,0.1632818617145263
T5c,scGen,T_cells,perturbation=Midostaurin,0.22995073153855106
T5c,scGen,T_cells,perturbation=PF-03814735,0.329629051416878
T5c,scGen,T_cells,perturbation=Vanoxerine,0.11318742834568206
T5c,scGen,T_cells,perturbation=AZD3514,0.14821586022190628
T5c,scGen,T_cells,perturbation=OSI-930,0.10793880638902427
T5c,scGen,T_cells,perturbation=AZ628,0.21056418980663233
T5c,scGen,T_cells,perturbation=TPCA-1,0.3528102914451253
T5c,scGen,T_cells,perturbation=CEP-37440,0.15157928249552977
T5c,scGen,T_cells,perturbation=Tivantinib,0.12674357804418496
T5c,scGen,T_cells,perturbation=AZD4547,0.1303226091651778
T5c,scGen,T_cells,perturbation=SB525334,0.23831687367763962
T5c,scGen,T_cells,perturbation=HMN-214,0.34851536630172264
T5c,scGen,T_cells,perturbation=GO-6976,0.2682374346454233
T5c,scGen,T_cells,perturbation=AZD-8330,0.1883472354640836
T5c,scGen,T_cells,perturbation=MGCD-265,0.12816528568904292
T5c,scGen,T_cells,perturbation=GSK256066,0.2598296675608095
T5c,scGen,T_cells,perturbation=Tosedostat,0.11343193716772675
T5c,scGen,T_cells,perturbation=Prednisolone,0.2799156066099258
T5c,scGen,T_cells,perturbation=HYDROXYUREA,0.12967037229626882
T5c,scGen,T_cells,perturbation=Decitabine,0.11237575797761641
T5c,scGen,T_cells,perturbation=CC-401,0.2495931830308984
T5c,scGen,T_cells,perturbation=Saracatinib,0.22954775256795906
T5c,scGen,T_cells,perturbation=Masitinib,0.07171440115749705
T5c,scGen,T_cells,perturbation=GSK-1070916,0.07130625501389377
T5c,scGen,T_cells,perturbation=R428,0.13629085669310678
T5c,scGen,T_cells,perturbation=Colchicine,0.330658175135649
T5c,scGen,T_cells,perturbation=Tacalcitol,0.1662691240191778
T5c,scGen,T_cells,perturbation=LDN 193189,0.05441141408021898
T5c,scGen,T_cells,perturbation=Resminostat,0.4340528325006954
T5c,scGen,T_cells,perturbation=RG7112,0.15034314641226296
T5c,scGen,T_cells,perturbation=Ricolinostat,0.12809894267600447
T5c,scGen,T_cells,perturbation=Oxybenzone,0.12990965251180134
T5c,scGen,T_cells,perturbation=ABT-199 (GDC-0199),0.08145223532344431
T5c,scGen,T_cells,perturbation=Selumetinib,0.19334148012647334
T5c,scGen,T_cells,perturbation=Cabozantinib,0.2364161579639807
T5c,scGen,T_cells,perturbation=Crizotinib,0.23257566038704564
T5c,scGen,T_cells,perturbation=Lamivudine,0.1335209541440434
T5c,scGen,T_cells,perturbation=Ceritinib,0.06158210720201418
T5c,scGen,T_cells,perturbation=Bosutinib,0.3045842580176138
T5c,scGen,T_cells,perturbation=Vandetanib,0.10607294648607304
T5c,scGen,T_cells,perturbation=Mometasone Furoate,0.4256077881948748
T5c,scGen,T_cells,perturbation=Clotrimazole,0.1696270525377321
T5c,scPRAM,B,perturbation=Atorvastatin,0.11937598288490642
T5c,scPRAM,B,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,0.31865066122831603
T5c,scPRAM,B,perturbation=Topotecan,0.24943716476665637
T5c,scPRAM,B,perturbation=BMS-265246,0.28205160072995356
T5c,scPRAM,B,perturbation=AMD-070 (hydrochloride),0.1415430549861492
T5c,scPRAM,B,perturbation=AT13387,0.4993323193314355
T5c,scPRAM,B,perturbation=Desloratadine,0.04955546815961846
T5c,scPRAM,B,perturbation=Ganetespib (STA-9090),0.5277915854265466
T5c,scPRAM,B,perturbation=O-Demethylated Adapalene,0.0779895773504886
T5c,scPRAM,B,perturbation=BAY 87-2243,0.22136878672498436
T5c,scPRAM,B,perturbation=Ruxolitinib,0.20651823963660923
T5c,scPRAM,B,perturbation=Sgc-cbp30,0.22422716830769868
T5c,scPRAM,B,perturbation=PF-04691502,0.1972787231272868
T5c,scPRAM,B,perturbation=Dactolisib,0.2654393569476446
T5c,scPRAM,B,perturbation=Alogliptin,0.035449965935016016
T5c,scPRAM,B,perturbation=Clomipramine,0.10183212819688864
T5c,scPRAM,B,perturbation=Protriptyline,0.08410521241225952
T5c,scPRAM,B,perturbation=Phenylbutazone,0.07918919964385694
T5c,scPRAM,B,perturbation=Pomalidomide,0.22917632849477676
T5c,scPRAM,B,perturbation=FK 866,0.2717075203067039
T5c,scPRAM,B,perturbation=Perhexiline,0.2472760235145262
T5c,scPRAM,B,perturbation=BMS-536924,0.19602042594213143
T5c,scPRAM,B,perturbation=Penfluridol,0.11682961633816907
T5c,scPRAM,B,perturbation=Sunitinib,0.07175921120599531
T5c,scPRAM,B,perturbation=I-BET151,0.3254083982861106
T5c,scPRAM,B,perturbation=K-02288,0.13099972557971662
T5c,scPRAM,B,perturbation=Dovitinib,0.155174599149979
T5c,scPRAM,B,perturbation=Chlorpheniramine,0.09687057418056198
T5c,scPRAM,B,perturbation=UNII-BXU45ZH6LI,0.3482475439438356
T5c,scPRAM,B,perturbation=IKK Inhibitor VII,0.1519690237937394
T5c,scPRAM,B,perturbation=Quizartinib,0.0940847930470922
T5c,scPRAM,B,perturbation=Tivozanib,0.08583440854663783
T5c,scPRAM,B,perturbation=Foretinib,0.13863407923077892
T5c,scPRAM,B,perturbation=BMS-777607,0.10982890843959026
T5c,scPRAM,B,perturbation=AVL-292,0.15964782931875618
T5c,scPRAM,B,perturbation=Scriptaid,0.19075373854923075
T5c,scPRAM,B,perturbation=RVX-208,0.06369706365866029
T5c,scPRAM,B,perturbation=Amiodarone,0.058734910354603154
T5c,scPRAM,B,perturbation=RN-486,0.11212593624745348
T5c,scPRAM,B,perturbation=Tamatinib,0.19806288391554785
T5c,scPRAM,B,perturbation=GW843682X,0.11811948252047333
T5c,scPRAM,B,perturbation=Porcn Inhibitor III,0.16344993652509002
T5c,scPRAM,B,perturbation=Navitoclax,0.11869453733323554
T5c,scPRAM,B,perturbation=BAY 61-3606,0.23716798676447184
T5c,scPRAM,B,perturbation=Ketoconazole,0.4976380841121302
T5c,scPRAM,B,perturbation=Isoniazid,0.037350455127738734
T5c,scPRAM,B,perturbation=PD-0325901,0.191551934227292
T5c,scPRAM,B,perturbation=TIE2 Kinase Inhibitor,0.01525501419834795
T5c,scPRAM,B,perturbation=BMS-387032,0.20259266072158777
T5c,scPRAM,B,perturbation=TL_HRAS26,0.1403680159318777
T5c,scPRAM,B,perturbation=Methotrexate,0.2750032924889281
T5c,scPRAM,B,perturbation=LY2090314,0.29346674116695254
T5c,scPRAM,B,perturbation=Alvocidib,0.05020225523823994
T5c,scPRAM,B,perturbation=IMD-0354,0.35585117453698495
T5c,scPRAM,B,perturbation=MK-5108,0.08859848076776448
T5c,scPRAM,B,perturbation=Ixabepilone,0.07935007192444292
T5c,scPRAM,B,perturbation=IN1451,0.6825977923370755
T5c,scPRAM,B,perturbation=Proscillaridin A;Proscillaridin-A,0.44878210564726284
T5c,scPRAM,B,perturbation=Palbociclib,0.06871174560131514
T5c,scPRAM,B,perturbation=Vardenafil,0.04280484462668755
T5c,scPRAM,B,perturbation=Disulfiram,0.09036281221197506
