dataset,hold,held_gene,predictability,pd_cell_mean,pd_donor_shift,pd_linear_pca,pd_ctrl,n_test_cells,effect_l2,within_pert_sd,snr,snr_raw,go_jaccard_nn,go_jaccard_k5,coexpr_nn,resp_overlap,n_train_genes
chen,50,RBPJ,0.3235115110874176,0.3235115110874176,0.3235115110874176,0.21616604924201965,0.025738650932908058,1184,1.5426820516586304,0.5480624,0.06295642146061356,2.8147928714752197,0.868421052631579,0.8806232017676326,0.7147630453109741,0.16279069767441862,147
chen,50,RHOG,0.14344404637813568,0.14344404637813568,0.14344404637813568,0.0016935371095314622,-0.01437018346041441,1263,1.6351370811462402,0.54301757,0.06734942487909473,3.011204719543457,0.8372093023255813,0.8833460637886744,0.8389477729797363,0.16279069767441862,147
chen,50,RNF113A,0.7420971989631653,0.7210304141044617,0.7210304141044617,0.7420971989631653,0.03789374977350235,601,2.807318687438965,0.6112719,0.10271902183261235,4.592585563659668,0.75,0.8004088504088505,0.9114606976509094,0.28205128205128205,147
chen,50,RNF165,0.5482063889503479,0.5482063889503479,0.5482063889503479,0.36252573132514954,-0.054284173995256424,1185,0.8959921002388,0.54838556,0.03654363736858706,1.6338725090026855,0.8518518518518519,0.8693836693836694,0.927619457244873,0.0989010989010989,147
chen,50,RNF40,0.5197147727012634,0.5197147727012634,0.5197147727012634,0.49485287070274353,-0.01565973460674286,1192,2.0363364219665527,0.56707996,0.08031540080978751,3.5909159183502197,0.575,0.7932868972252043,0.9280439019203186,0.3333333333333333,147
chen,50,RPL8,0.5513801574707031,0.5513801574707031,0.5513801574707031,0.4655630886554718,-0.006771578453481197,571,1.4020355939865112,0.5571491,0.056283513371570185,2.5164458751678467,0.8,0.8245680406549971,0.8028170466423035,0.16279069767441862,147
chen,50,RPN1,0.7733113169670105,0.7519474029541016,0.7519474029541016,0.7733113169670105,-0.04089849069714546,1630,3.3176920413970947,0.62644327,0.11845350836129313,5.296077251434326,0.6538461538461539,0.7364751190838147,0.8960578441619873,0.42857142857142855,147
chen,50,RPN2,0.7609584927558899,0.7368695139884949,0.7368695139884949,0.7609584927558899,0.031121181324124336,1050,3.0877575874328613,0.62363183,0.11074102110656865,4.9512505531311035,0.65,0.7236839826839827,0.8416035175323486,0.3888888888888889,147
chen,50,SEC16A,0.5070347785949707,0.5070347785949707,0.5070347785949707,0.3574744462966919,0.022015588358044624,1225,1.234007477760315,0.56791824,0.04859880341198922,2.172861099243164,0.8,0.8412882519779072,0.9220382571220398,0.25,147
chen,50,SERF2,0.5198884010314941,0.5198884010314941,0.5198884010314941,0.4036332070827484,-0.01517028920352459,890,1.317440152168274,0.56093174,0.05253085647731058,2.3486640453338623,0.8,0.8200000000000001,0.790472686290741,0.14942528735632185,147
chen,50,SETD2,0.4967319369316101,0.4967319369316101,0.4967319369316101,0.3935264050960541,-0.005460875108838081,1142,1.3196518421173096,0.54766905,0.05389329912987674,2.409579038619995,0.9056603773584906,0.912194618835758,0.8475500345230103,0.16279069767441862,147
chen,50,SETD4,0.5010820031166077,0.5010820031166077,0.5010820031166077,0.3238886594772339,0.046126995235681534,1046,1.0705137252807617,0.5682834,0.04213285499096055,1.8837674856185913,0.8857142857142857,0.908961038961039,0.9314923882484436,0.14942528735632185,147
chen,50,SHOC2,0.22310109436511993,0.22310109436511993,0.22310109436511993,0.1532774269580841,-0.028252627700567245,487,2.133453369140625,0.5406917,0.08825251203139708,3.9457855224609375,0.7222222222222222,0.7509661835748792,0.8780713677406311,0.19047619047619047,147
chen,50,SIN3A,0.436392217874527,0.436392217874527,0.436392217874527,0.3416902422904968,0.0021697240881621838,1177,1.55228853225708,0.5602035,0.06197552863627133,2.770936965942383,0.835820895522388,0.8638160273963595,0.8935862183570862,0.14942528735632185,147
chen,50,SLC3A2,0.6180071830749512,0.6180071830749512,0.6180071830749512,0.545131504535675,0.009918726980686188,1053,1.6607285737991333,0.5743724,0.0646693789133424,2.8913793563842773,0.8666666666666667,0.8999695050433967,0.8364084362983704,0.20481927710843373,147
chen,50,SMAD3,0.6698346734046936,0.6698346734046936,0.6698346734046936,0.6690475940704346,-0.05399450287222862,1580,3.019230604171753,0.62404186,0.10821218556654508,4.838186264038086,0.9043062200956937,0.911123727827754,0.8544056415557861,0.28205128205128205,147
chen,50,SMAD4,0.655907392501831,0.655907392501831,0.655907392501831,0.6465893387794495,-0.05139812082052231,1622,2.8810338973999023,0.61515015,0.10475164076748968,4.683464527130127,0.8869565217391304,0.9001421046056675,0.8638336062431335,0.28205128205128205,147
chen,50,SMARCA4,0.7276568412780762,0.7276568412780762,0.7276568412780762,0.6923962235450745,0.005726515781134367,1240,2.2602195739746094,0.6064106,0.08336378681822457,3.7272098064422607,0.5185185185185186,0.6644087313084889,0.892705500125885,0.2987012987012987,147
chen,50,SMARCD2,0.5492428541183472,0.5492428541183472,0.5492428541183472,0.42390820384025574,-0.026077020913362503,1268,1.059358835220337,0.555191,0.04267704039469722,1.9080981016159058,0.32432432432432434,0.558276427462474,0.8890576958656311,0.14942528735632185,147
chen,50,SRP19,0.5411120653152466,0.5411120653152466,0.5411120653152466,0.43242985010147095,-0.032059039920568466,1111,1.2754602432250977,0.5534231,0.051546981748782986,2.3046746253967285,0.8333333333333334,0.8419298245614035,0.8251522779464722,0.17647058823529413,147
chen,50,SRPRB,0.6697368025779724,0.6697368025779724,0.6697368025779724,0.6477162837982178,-0.003583576763048768,1097,2.4110138416290283,0.59812135,0.09015794524992361,4.030977725982666,0.75,0.8178571428571428,0.9146893620491028,0.2345679012345679,147
chen,50,STAT5A,0.5298670530319214,0.5298670530319214,0.5298670530319214,0.423547625541687,-0.002238054759800434,1109,1.259531021118164,0.56631064,0.04974480659130763,2.2240991592407227,0.6984126984126984,0.7724943740937236,0.7543805241584778,0.16279069767441862,147
chen,50,TAF2,0.4519605040550232,0.4519605040550232,0.4519605040550232,0.42473164200782776,0.02131258137524128,710,2.110507011413574,0.5783867,0.08161351567344784,3.6489548683166504,0.31999999999999995,0.584213502148986,0.8860742449760437,0.35135135135135137,147
chen,50,TAF4,0.5768300294876099,0.5768300294876099,0.5768300294876099,0.49446743726730347,0.021725164726376534,1147,1.297361135482788,0.56129783,0.05169649754474907,2.3113596439361572,0.3666666666666667,0.5938922823752544,0.8929526209831238,0.28205128205128205,147
chen,50,TAF6,0.7418148517608643,0.7372269034385681,0.7372269034385681,0.7418148517608643,0.038595106452703476,1047,2.509718179702759,0.61266685,0.09162082130760468,4.096383094787598,0.3513513513513513,0.5587083187083187,0.8889525532722473,0.3698630136986301,147
chen,50,TAF8,0.5663444995880127,0.5663444995880127,0.5663444995880127,0.4436904489994049,0.01363287027925253,1237,1.1566532850265503,0.5635508,0.0459053973404148,2.052438497543335,0.6428571428571428,0.7362688318570672,0.9325118660926819,0.3333333333333333,147
chen,50,TANGO6,0.5570250153541565,0.5570250153541565,0.5570250153541565,0.4813668727874756,0.047989778220653534,914,1.7101041078567505,0.58694,0.06516620832526548,2.91359281539917,0.5,0.6911111111111111,0.8637377023696899,0.2987012987012987,147
chen,50,TARDBP,0.41384321451187134,0.41384321451187134,0.41384321451187134,0.33435332775115967,-0.012776668183505535,829,1.6368459463119507,0.5503391,0.06652287933686793,2.974249839782715,0.8205128205128205,0.8452194764694765,0.8809629082679749,0.16279069767441862,147
chen,50,TBL1XR1,0.23721924424171448,0.23721924424171448,0.23721924424171448,0.12347585707902908,-0.01599360629916191,867,1.658377766609192,0.55258554,0.06712395718641713,3.001124143600464,0.8108108108108107,0.8322938322938322,0.7921252846717834,0.14942528735632185,147
chen,50,TDG,0.5916759371757507,0.5916759371757507,0.5916759371757507,0.46283605694770813,0.05238398537039757,1180,1.279089331626892,0.5722329,0.0499944338308105,2.235260009765625,0.8979591836734694,0.9002901718369141,0.8833521604537964,0.21951219512195122,147
chen,50,TGFBR1,0.5929583311080933,0.5923374891281128,0.5923374891281128,0.5929583311080933,-0.019116729497909546,1443,3.0806124210357666,0.6214177,0.11087842416988805,4.957394123077393,0.9455782312925171,0.9497421997795045,0.8556795120239258,0.35135135135135137,147
chen,50,TGFBR2,0.6190400719642639,0.6190400719642639,0.6190400719642639,0.6179057955741882,0.022980762645602226,1240,3.060006856918335,0.6215196,0.11011872037352459,4.923427581787109,0.9548387096774194,0.9558349846326806,0.844042181968689,0.3333333333333333,147
chen,50,TMEM106A,0.3725050389766693,0.3725050389766693,0.3725050389766693,0.14377664029598236,-0.015400727279484272,1023,0.8667433857917786,0.5452132,0.03555639804242801,1.5897328853607178,0.8846153846153846,0.8948252648252648,0.9216469526290894,0.13636363636363635,147
chen,50,TMEM203,0.3019067049026489,0.3019067049026489,0.3019067049026489,0.06850911676883698,-0.020161466673016548,1642,0.899368941783905,0.5495215,0.03660553809936935,1.6366400718688965,0.6666666666666667,0.7130229419703104,0.8490810990333557,0.13636363636363635,147
chen,50,TNRC18,0.4779518246650696,0.4779518246650696,0.4779518246650696,0.2759466767311096,-0.040248967707157135,1331,0.9119763970375061,0.5396759,0.03779585584090261,1.689859390258789,0.7777777777777778,0.8317460317460318,0.9234543442726135,0.13636363636363635,147
chen,50,TRAPPC2,0.6151444315910339,0.6151444315910339,0.6151444315910339,0.44065383076667786,-0.02675343118607998,1333,0.979401171207428,0.5633824,0.03888221132361272,1.7384306192398071,0.44999999999999996,0.6182634032634032,0.9382054209709167,0.19047619047619047,147
chen,50,TRAPPC5,0.6145682334899902,0.6145682334899902,0.6145682334899902,0.45162317156791687,-0.041230153292417526,1268,0.9996330738067627,0.55956024,0.03995649386818616,1.7864619493484497,0.2142857142857143,0.5312545787545788,0.9123101830482483,0.16279069767441862,147
chen,50,U2AF1,0.4376731514930725,0.4376731514930725,0.4376731514930725,0.30549633502960205,-0.040944553911685944,652,1.1944756507873535,0.5472079,0.04882233561808053,2.1828553676605225,0.7058823529411764,0.7656209150326798,0.9242619276046753,0.17647058823529413,147
chen,50,USO1,0.6852152347564697,0.6852152347564697,0.6852152347564697,0.6712757349014282,0.022660601884126663,1258,2.880505323410034,0.6155224,0.10466908643704168,4.679773330688477,0.8125,0.8499137931034483,0.8501317501068115,0.3888888888888889,147
chen,50,UXT,0.6538012027740479,0.6538012027740479,0.6538012027740479,0.6453660130500793,0.051869943737983704,698,2.5592761039733887,0.6131176,0.0933613190131267,4.174201011657715,0.7619047619047619,0.7989355742296919,0.8489157557487488,0.3698630136986301,147
chen,50,VPS72,0.453828901052475,0.453828901052475,0.453828901052475,0.30440661311149597,0.022143185138702393,1021,1.1566330194473267,0.5615017,0.0460721127009342,2.059892416000366,0.6111111111111112,0.7758703130374957,0.919815719127655,0.1111111111111111,147
chen,50,WNT10A,0.472164511680603,0.472164511680603,0.472164511680603,0.24727684259414673,-0.02076571248471737,1298,0.8183841109275818,0.5487574,0.033355727900252104,1.4913405179977417,0.967741935483871,0.9755978653010224,0.9456608891487122,0.12359550561797752,147
chen,50,XRCC3,0.4105929136276245,0.4105929136276245,0.4105929136276245,0.2661987543106079,-0.04614243656396866,941,1.2803034782409668,0.5350833,0.053516183772655,2.3927180767059326,0.84375,0.8519432773109243,0.8041908740997314,0.17647058823529413,147
chen,50,ZAP70,0.6908397674560547,0.6908397674560547,0.6908397674560547,0.6260777115821838,0.01055955607444048,1380,1.3404552936553955,0.5671503,0.05286250934560457,2.363492250442505,0.821917808219178,0.8664042161168977,0.9013809561729431,0.3157894736842105,147
chen,50,ZBTB7B,0.0436735637485981,0.0436735637485981,0.0436735637485981,-0.03473056107759476,0.015193616040050983,1350,3.199195146560669,0.5386087,0.13284982756155442,5.939739227294922,0.8048780487804879,0.8204680909591051,0.9206116795539856,0.17647058823529413,147
chen,50,ZFX,0.47637954354286194,0.47637954354286194,0.47637954354286194,0.31800377368927,-0.015227561816573143,1198,0.975822925567627,0.5462313,0.03995655291417439,1.7864645719528198,0.5833333333333333,0.7304774083546461,0.8647708296775818,0.16279069767441862,147
chen,50,ZNF217,0.3781846761703491,0.3781846761703491,0.3781846761703491,0.3136734366416931,-0.03919582813978195,1094,1.7171380519866943,0.5514044,0.06965119547672083,3.114117383956909,0.64,0.7077908496732026,0.9110040068626404,0.19047619047619047,147
chen,50,ZNF592,0.4278740882873535,0.4278740882873535,0.4278740882873535,0.25107571482658386,-0.0068995109759271145,1184,1.0174107551574707,0.5435791,0.04186269424823297,1.8716884851455688,0.5,0.675,0.8978642225265503,0.1111111111111111,147
