condition,gene,mean,sd,minimum,maximum,negative_fraction,fraction_at_ten
16h,PTMS,-6.34994353023032e-05,0.999305546393216,-1.0363726615905762,10.0,0.9184165811746602,7.213388048217492e-05
16h,LAG3,9.225823340303944e-10,0.9999960376398159,-1.8086026906967163,7.914926528930664,0.8370335342395486,0.0
16h,CD4,-1.5831804142424064e-05,0.9998219896042356,-1.2558046579360962,10.0,0.878807065914337,8.014875609130546e-06
16h,LPCAT3,-2.2078913571535165e-05,0.9997660574016864,-0.7952135801315308,10.0,0.8730443703513722,6.411900487304436e-05
16h,CLSTN3,-0.012483590137512275,0.801359881761034,-0.3206416964530945,10.0,0.9864548602205694,0.0030055783534239547
16h,SLC2A3,2.0838636985660376e-09,0.9999960219298201,-1.6127521991729736,8.543684005737305,0.792671197743011,0.0
16h,PHC1,-0.011452106496780905,0.8120557900102707,-0.24566084146499634,10.0,0.990302000512952,0.002965503975378302
16h,KLRG1,-0.004611160230923792,0.9426435457557741,-0.4794243574142456,10.0,0.9722284560143627,0.001955629648627853
16h,KLRB1,-0.0018471698154533423,0.9789698022781277,-1.1390928030014038,10.0,0.8729001025904078,0.0012984098486791486
16h,CLECL1,-0.0002780717028700009,0.9968972859039545,-0.8944489359855652,10.0,0.9176952423698385,0.0002725057707104386
16h,CD69,8.722479954353346e-09,0.9999959648471407,-1.5957036018371582,4.470239639282227,0.5096659399846114,0.0
16h,CLEC2B,-4.808071849184079e-09,0.9999959726013345,-0.8205733895301819,9.460346221923828,0.8168921518338036,0.0
16h,KLRD1,-0.01641491561413788,0.74326803799862,-0.565839409828186,10.0,0.8477574378045653,0.0034704411387535264
16h,DUSP16,-0.0022965203480912965,0.9720908259837557,-0.5609152913093567,10.0,0.9633399589638368,0.0011781867145421903
16h,APOLD1,-0.009989324442149158,0.8537421912777408,-0.37189942598342896,10.0,0.9868395742498076,0.0028693254680687355
16h,FAM234B,-0.004826797664990287,0.9332352732649294,-0.31084316968917847,10.0,0.9738955501410618,0.0013705437291613234
16h,EMP1,-0.0034614767458597817,0.9579040179598477,-1.0633987188339233,10.0,0.8361839574249808,0.0016029751218261093
16h,ARHGDIB,-3.4896162391851154e-09,0.9999960158936267,-2.3140437602996826,4.182174205780029,0.49075083354706334,0.0
16h,PLEKHA5,-0.012548655443418648,0.8070914544853656,-0.40121990442276,10.0,0.9524397281354193,0.003125801487560913
16h,ST8SIA1,-0.011642477593304536,0.8334462346429957,-0.3525860607624054,10.0,0.9862945627083868,0.0033662477558348293
16h,CAPRIN2,-0.008602077619516117,0.870505339353563,-0.26302987337112427,10.0,0.9861903693254681,0.002332328802256989
16h,ARID2,-0.0017311238421848084,0.9791914531267233,-0.4124179184436798,10.0,0.9480235316747884,0.0008095024365221852
16h,SLC38A2,3.5123054870040277e-09,0.9999959882905989,-0.8845316767692566,9.745896339416504,0.7966706206719671,0.0
16h,CCNT1,-0.0016112370849698094,0.9807764790347376,-0.4557265341281891,10.0,0.9457473070017953,0.000689279302385227
16h,KMT2D,-0.003957315092237781,0.9471642492349013,-0.34598493576049805,10.0,0.9686538214926904,0.001098037958450885
16h,TUBA1A,-6.753700284042381e-10,0.9999960697000825,-1.2839874029159546,6.674392223358154,0.7174756347781482,0.0
16h,AC074032.1,-0.0029903416722252387,0.9624214685871963,-0.39681562781333923,10.0,0.9639250448833034,0.001130097460887407
16h,LIMA1,2.576564900167062e-09,0.9999959991868078,-1.0766557455062866,8.199687004089355,0.8293071941523468,0.0
16h,SLC11A2,-0.000608479328179805,0.9932149273411418,-0.5558407306671143,10.0,0.919698961272121,0.0004648627853295717
16h,NR4A1,-0.00011144088557720837,0.9988188112324909,-0.7029517889022827,10.0,0.9011044498589382,0.0002083867658373942
16h,ITGB7,-6.120419111243132e-06,0.999932490312761,-1.4827938079833984,10.0,0.8227349961528597,8.014875609130546e-06
16h,CALCOCO1,-0.008051670057326836,0.8905850233621878,-0.4836423695087433,10.0,0.9618491921005387,0.0027330725827135163
16h,ITGA5,-0.007496157664976679,0.892488167080308,-0.446199506521225,10.0,0.9826798538086688,0.002300269299820467
16h,CD63,-5.790670143498945e-09,0.9999960374905787,-2.6366350650787354,5.792766571044922,0.4965375737368556,0.0
16h,ESYT1,-2.7747381797460418e-05,0.9997050835872878,-1.2123640775680542,10.0,0.8407764811490126,3.205950243652218e-05
16h,MYL6,-3.486996053164326e-09,0.9999960079902681,-3.016674518585205,3.9971675872802734,0.466233329058733,0.0
16h,IL23A,-9.604112429394563e-10,0.9999959816863586,-1.373628854751587,8.058700561523438,0.71487881508079,0.0
16h,STAT2,-0.0011468003971699724,0.9867402990368624,-0.6836071014404297,10.0,0.9491856886381124,0.0006572197999487048
16h,DDIT3,-9.312427542440495e-06,0.9999003014705036,-0.6041539311408997,10.0,0.87057578866376,2.404462682739164e-05
16h,MBD6,-0.0031118437699891414,0.9591003624543203,-0.3579438626766205,10.0,0.9675798281610669,0.0009938445755321877
16h,OS9,1.9866926221600486e-09,0.999995947566526,-1.4377532005310059,7.853812217712402,0.7047319825596307,0.0
16h,MON2,-0.0037639792190314585,0.9512633193978677,-0.5110985040664673,10.0,0.9671951141318287,0.0011942164657604514
16h,GNS,-0.005937378787648537,0.9161861966825873,-0.3845753073692322,10.0,0.9778629135675815,0.001643049499871762
16h,IFNG,2.2948408249624362e-09,0.9999960196076986,-1.308091640472412,8.161211967468262,0.8086608745832264,0.0
16h,IL26,-0.011421018870834888,0.8374843160755782,-0.5916827321052551,10.0,0.8922800718132855,0.0033101436265709156
16h,IL22,-0.01818762843665845,0.6914085933911187,-0.419095903635025,10.0,0.8680030135932291,0.0029414593485509104
16h,CPM,-0.0005392817867027011,0.9939950777747052,-0.8667635321617126,10.0,0.9317132598102077,0.0004007437804565273
16h,GLIPR1,-8.699449092787848e-05,0.9990641026855284,-0.9287122488021851,10.0,0.8969447294177995,9.617850730956656e-05
16h,PHLDA1,-7.639555762951485e-09,0.9999960583814683,-1.3426101207733154,7.407357215881348,0.7331447165939985,0.0
16h,ZDHHC17,-0.0016117138518130388,0.9808593576229067,-0.5309464335441589,10.0,0.9440481533726597,0.0007053090536034881
16h,DUSP6,-0.0003928787768613747,0.9955410259048529,-1.343321681022644,10.0,0.9129985252628879,0.00024044626827391638
16h,BTG1,-3.337668122105968e-09,0.9999959666453856,-2.4791667461395264,4.5191650390625,0.4988137984098487,0.0
16h,SOCS2,-0.0002199098662223113,0.9974879403261504,-0.6914190053939819,10.0,0.9176231084893562,0.00014426776096434983
16h,IKBIP,4.857011014975657e-09,0.9999959477295723,-1.137340784072876,9.332549095153809,0.8054789689664016,0.0
16h,APAF1,-0.008213378653311966,0.8843785039269018,-0.40659448504447937,10.0,0.9826798538086688,0.00234835855347525
16h,HSP90B1,1.4658246281303222e-09,0.9999960368019288,-2.9703972339630127,4.822220802307129,0.46092748140548856,0.0
16h,TXNRD1,6.2182232652991544e-09,0.9999960289668276,-1.7471081018447876,5.65922212600708,0.5339590279558861,0.0
16h,CHST11,-3.289118425301205e-05,0.9996363695804827,-1.054578423500061,10.0,0.8888416901769685,7.213388048217492e-05
16h,SLC41A2,-0.004203120927756973,0.9460345397822985,-0.45515644550323486,10.0,0.9726131700436009,0.0015148114901256731
16h,C12orf75,-0.000279524707694565,0.996932703867097,-0.7630417943000793,10.0,0.9112512823800974,0.00025647601949217746
16h,SELPLG,-0.0019983210597122126,0.9765528173150546,-0.715930700302124,10.0,0.9491135547576302,0.0010178892023595793
16h,SSH1,-0.007153605264748459,0.8975142435213128,-0.3384358286857605,10.0,0.9819264555014107,0.002083867658373942
16h,ATP2A2,-8.985412353998628e-05,0.9990427330139965,-1.0861908197402954,10.0,0.868307578866376,0.00012823800974608873
16h,ERP29,-6.4783982176403575e-09,0.9999959584756386,-2.194941282272339,4.7711029052734375,0.4575291741472172,0.0
16h,HECTD4,-0.007108815425782667,0.8977496045086368,-0.3523464500904083,10.0,0.9827279430623237,0.0021640164144652477
16h,OAS1,-0.0023162800359636114,0.9722217893597928,-0.7471749186515808,10.0,0.9346066299051039,0.0011781867145421903
16h,OAS3,-0.013996730779142276,0.7767838715212575,-0.44482508301734924,10.0,0.9708819569120287,0.0031177866119517826
16h,SLC8B1,-0.0037204395943903155,0.9514462570204284,-0.3971024453639984,10.0,0.9662653885611695,0.0011461272121056681
16h,MED13L,-0.005688116071247368,0.9222163115576986,-0.29149383306503296,10.0,0.9772537830212875,0.0017151833803539368
16h,VSIG10,-0.009726573999317685,0.8466900335226365,-0.3218039870262146,10.0,0.9886669658886894,0.0026769684534496026
16h,BICDL1,-2.0580618327808866e-05,0.9997783404233057,-0.5936330556869507,10.0,0.8892825083354706,3.205950243652218e-05
16h,OASL,-0.003329000095440143,0.9589694887401091,-0.5848812460899353,10.0,0.9380129520389844,0.0015148114901256731
16h,P2RX7,-0.01020333770054717,0.8499736379287853,-0.45992594957351685,10.0,0.9819344703770198,0.0026128494485765583
16h,P2RX4,-2.3306722477935564e-05,0.9997535090606974,-1.1810473203659058,10.0,0.8943879840984867,5.6104129263913826e-05
16h,LINC01089,-0.006446087561091722,0.9131056138515635,-0.5205969214439392,10.0,0.9795380225698898,0.0020998974095922033
16h,IL31,-0.017909699011577122,0.6858467103200718,-0.3051696717739105,10.0,0.9578577840471916,0.002981533726596563
16h,SLC15A4,-0.005319385619444243,0.9285230441408738,-0.3215450346469879,10.0,0.9765484739676841,0.0017151833803539368
16h,POLE,-0.008706933838798258,0.8631733479077878,-0.4562035799026489,10.0,0.9832809694793537,0.0020518081559374197
16h,GJB2,-0.017448968961199712,0.6796132692552669,-0.6289425492286682,10.0,0.8409848679148499,0.0028372659656322134
16h,GJB6,-0.004087110564245876,0.9483092050740922,-0.6487753987312317,10.0,0.9661611951782508,0.0016350346242626314
16h,PAN3,-5.0247783437524126e-05,0.999445146569971,-0.6146432161331177,10.0,0.8814359451141318,4.808925365478328e-05
16h,FLT1,-0.005509579467393613,0.9263873303711613,-0.6880846619606018,10.0,0.9604225442421134,0.0018834957681456784
16h,SLC7A1,-4.395608467516394e-08,0.9999955443918059,-0.748925507068634,10.0,0.8357912285201333,8.014875609130546e-06
16h,ALOX5AP,5.684188194538962e-09,0.9999959965476014,-1.271202802658081,9.782196998596191,0.8742065273146961,0.0
16h,N4BP2L2,1.0152112875931422e-08,0.9999959762349289,-1.894169807434082,5.72744083404541,0.49754744806360607,0.0
16h,LHFPL6,-0.013559250429800787,0.7872565480160885,-0.3000059425830841,10.0,0.9907588484226725,0.003213965119261349
16h,RGCC,1.0088821386529965e-08,0.9999960451452389,-1.975264310836792,4.60855770111084,0.5630850859194665,0.0
16h,DGKH,-0.009073661379688106,0.8659267244633516,-0.267501562833786,10.0,0.9869277378815081,0.002620864324185689
16h,TNFSF11,-0.004848303473227816,0.9353103059088269,-0.6245619654655457,10.0,0.9541068222621185,0.0018674660169274173
16h,EPSTI1,2.9397343833683702e-09,0.9999960427208693,-1.4032615423202515,8.635622024536133,0.8506027186458066,0.0
16h,TSC22D1,-0.011551484369068991,0.8186682550507014,-0.20694531500339508,10.0,0.9895886765837394,0.00278917671197743
16h,ITM2B,1.1478815600016045e-08,0.9999959713112833,-2.195744037628174,5.670638084411621,0.5179212618620159,0.0
16h,LPAR6,-0.0011110500047898143,0.9874629706946986,-0.9091953039169312,10.0,0.920308091818415,0.0008175173121313157
16h,RCBTB2,-0.00644381359021449,0.9134193695792774,-0.3595919907093048,10.0,0.9770133367530136,0.0022040907925109003
16h,PHF11,4.834327764582093e-09,0.9999960124770797,-0.9753744006156921,7.2376813888549805,0.7489019620415491,0.0
16h,INTS6,-1.2017228372135156e-08,0.9999960769275472,-0.8780926465988159,8.745908737182617,0.764979802513465,0.0
16h,NEK5,-0.009842639435248263,0.8513701006174516,-0.2575737535953522,10.0,0.9882822518594512,0.002965503975378302
16h,KLF5,-0.011962341139601677,0.8227836323454428,-0.4112750291824341,10.0,0.9819905745062837,0.003061682482687869
16h,LMO7,-0.0011188910494536728,0.9871576503877677,-0.7050238847732544,10.0,0.949538343164914,0.0007293536804308797
16h,NDFIP2,-2.88595009973875e-09,0.9999960549143797,-2.0010149478912354,4.779480934143066,0.475137855860477,0.0
16h,ABCC4,-0.00311455424024165,0.9582372953945968,-0.5688040256500244,10.0,0.9631876763272634,0.0008816363170043601
16h,DNAJC3,5.170205160980234e-09,0.999995989334922,-1.52340567111969,6.707298755645752,0.633656065657861,0.0
16h,RAP2A,-0.010272748229606447,0.8393817901208149,-0.1930769681930542,10.0,0.9883624006155425,0.0025006411900487303
16h,DOCK9,-0.009998922659677032,0.8471791905922501,-0.3399747908115387,10.0,0.9874406899204924,0.002725057707104386
16h,GPR18,-0.00496422662243433,0.9351879224772135,-0.3512699604034424,10.0,0.9736470889971788,0.0018514362657091562
16h,GPR183,-6.469023864589679e-09,0.999996010614045,-1.6642035245895386,5.233390808105469,0.5888048217491665,0.0
16h,TM9SF2,3.5758724078457e-09,0.9999960217932418,-1.5661433935165405,7.506933689117432,0.6010194921774814,0.0
16h,TNFSF13B,-0.004645834070273223,0.9427116613267279,-0.5036905407905579,10.0,0.9587794947422416,0.0020037189022826364
16h,IRS2,-0.010220007646606927,0.8449675689931612,-0.2651393711566925,10.0,0.9891238137984099,0.002909399846114388
16h,ATP11A,-0.00795162236280291,0.8802011675268223,-0.32084497809410095,10.0,0.9846595280841242,0.00219607591690177
16h,TRAV4,-0.0035174330523885856,0.9548869473008036,-0.3151187300682068,10.0,0.9727734675557835,0.001378558604770454
16h,TRAV6,-0.015534460491685267,0.7258384383191215,-0.1999846249818802,10.0,0.9930350730956655,0.0030696973582969994
16h,TRAV17,-0.006474212658471302,0.9164834741974099,-0.4041220247745514,10.0,0.982198961272121,0.0024926263144395997
16h,TRAV36DV7,-0.005991170798759419,0.9183689513299421,-0.28091031312942505,10.0,0.9825275711720954,0.002156001538856117
16h,TRDC,-0.00853748276958287,0.8879737713161978,-0.4165829122066498,10.0,0.9833851628622724,0.003093741985124391
16h,LRP10,4.5048160146738307e-10,0.9999959964534382,-1.5242449045181274,7.989748477935791,0.7938413695819441,0.0
16h,IRF9,-0.00020644173530537922,0.9977944182871693,-0.7863720655441284,10.0,0.9066587586560657,0.0002484611438830469
16h,REC8,-0.008608651586797935,0.8725437631185843,-0.35555315017700195,10.0,0.9850923313670172,0.0025006411900487303
16h,GZMH,-0.0005614372333250014,0.9940012612327255,-1.3871235847473145,10.0,0.8054869838420108,0.0007533983072582713
16h,GZMB,-6.8650453012019e-10,0.9999961034895708,-1.6536567211151123,6.151796817779541,0.7810416132341627,0.0
16h,COCH,-0.008828543319777596,0.8671954593251328,-0.22411927580833435,10.0,0.9867754552449346,0.002508656065657861
16h,NFKBIA,4.7605785968564085e-09,0.9999960685123099,-2.258206367492676,3.5615148544311523,0.47105026929982047,0.0
16h,LINC01588,-0.0014515375609858157,0.9829102654524343,-0.8768028616905212,10.0,0.9402330725827135,0.000865606565786099
16h,GNG2,-4.348816912861077e-10,0.9999959895982414,-0.8198025822639465,9.415464401245117,0.8434294049756348,0.0
16h,PTGER2,-0.0006489864255819995,0.9928067832892465,-0.8195423483848572,10.0,0.9134714029238267,0.0005610412926391383
16h,DDHD1,-5.502464172712074e-09,0.9999959804211058,-1.256062388420105,8.397021293640137,0.7667270453962555,0.0
16h,LGALS3,-1.015163960369813e-05,0.9998910020961292,-1.2954964637756348,10.0,0.8615189792254424,1.602975121826109e-05
16h,JKAMP,-7.916181119068754e-09,0.9999960437644907,-1.283265471458435,9.033573150634766,0.7033694537060785,0.0
16h,DHRS7,-9.18499970606996e-09,0.9999960338555549,-1.6774049997329712,6.355173110961914,0.6343854193382918,0.0
16h,AL359220.1,-0.010976160104189985,0.82743309234673,-0.1960335522890091,10.0,0.9895085278276481,0.0029735188509874325
16h,HIF1A,3.9800257117556616e-09,0.9999960536398487,-1.4974483251571655,5.5164594650268555,0.5549740318030264,0.0
16h,SYNE2,-5.993812006155708e-06,0.9999338093557569,-1.4454773664474487,10.0,0.8435335983585535,1.602975121826109e-05
16h,ZFP36L1,-1.2997745594479151e-10,0.9999960359558906,-1.5138134956359863,5.881314754486084,0.5462778917671198,0.0
16h,SUSD6,-3.2416377905096975e-05,0.9996585102809677,-0.8545289635658264,10.0,0.8870463580405232,8.014875609130546e-05
16h,PCNX1,-0.002402511617051693,0.9703175650656459,-0.5364310145378113,10.0,0.9640773275198768,0.0010018594511413182
16h,PSEN1,-0.0007622722493270596,0.9914030384190521,-0.5375446081161499,10.0,0.9297416004103616,0.00048089253654783276
16h,ABCD4,-0.00011087274607619695,0.99880624786123,-0.6887512803077698,10.0,0.8901240702744293,0.00019235701461913312
16h,NPC2,6.082277891848826e-10,0.9999959524530015,-1.2961503267288208,9.940067291259766,0.8433813157219799,0.0
16h,AREL1,-0.005369802982026626,0.9234113010525635,-0.28889477252960205,10.0,0.9779671069505002,0.0016029751218261093
16h,FOS,-0.008760489241568267,0.872344555842827,-0.5182271003723145,10.0,0.9389667222364709,0.0020678379071556808
16h,BATF,2.3227062007524893e-09,0.9999959933973238,-1.856142520904541,4.466142654418945,0.49350795075660425,0.0
16h,FLVCR2,-0.007211147992057641,0.9014883957751585,-0.46693602204322815,10.0,0.9804917927673763,0.0020918825339830724
16h,GPR65,-1.4038560558726031e-05,0.9998509707851907,-0.8941754698753357,10.0,0.8732046678635548,3.205950243652218e-05
16h,EML5,-0.00974310912445711,0.8494232309940817,-0.26359590888023376,10.0,0.9887551295203898,0.0026929982046678637
16h,RPS6KA5,-6.015666210644136e-09,0.9999960365084724,-0.9845728874206543,9.962516784667969,0.8668248268786869,0.0
16h,LGMN,-0.003035539278375695,0.9639422471804509,-0.770151674747467,10.0,0.9533694537060785,0.0014106181072069761
16h,ASB2,-0.0010581221366114059,0.9876385575477653,-0.6947441101074219,10.0,0.9491776737625032,0.0005450115414208772
16h,IFI27L2,-8.478960415317836e-09,0.999996026772304,-0.9969903230667114,8.772494316101074,0.7843677866119518,0.0
16h,SYNE3,-0.011700579097931249,0.8204194797949489,-0.547271192073822,10.0,0.9561345857912286,0.0029735188509874325
16h,BCL11B,-0.00011281023143806665,0.9987814028274766,-0.667693018913269,10.0,0.8851949217748141,0.00020037189022826366
16h,EVL,-5.5130203119582574e-09,0.9999960723567812,-1.4111518859863281,6.752514839172363,0.671229802513465,0.0
16h,WARS,6.8952805183417e-09,0.9999959913096678,-1.9314192533493042,4.442197799682617,0.5028933700948961,0.0
16h,GPR132,-0.0012567286672684574,0.9855252869924334,-0.7406882047653198,10.0,0.9505802769941011,0.000761413182867402
16h,BTBD6,-0.0054352745111657715,0.922700237215181,-0.5363504886627197,10.0,0.9769892921261862,0.0016991536291356758
16h,CRIP1,-0.0007222796546745697,0.9915537358808747,-0.6281747817993164,10.0,0.9503558604770453,0.00048089253654783276
16h,IGHM,-0.007877236515666962,0.8960420746833063,-0.37995445728302,10.0,0.9797704539625545,0.0027651320851500385
16h,ATP10A,-0.00779103822442481,0.8798633957878356,-0.36388152837753296,10.0,0.9847637214670428,0.0021479866632469866
16h,SLC12A6,-0.003298517413213864,0.9569725313494654,-0.338033527135849,10.0,0.9711063734290843,0.0011862015901513208
16h,GOLGA8A,-0.004280639318161783,0.9445427896607627,-0.47299692034721375,10.0,0.9675477686586305,0.0014506924852526288
16h,GOLGA8B,-0.0017650647983094713,0.979242996715178,-0.5034222602844238,10.0,0.9475105796358041,0.0007854578096947936
16h,RASGRP1,-0.00029536918896803146,0.9968021520750325,-0.7464770078659058,10.0,0.9231694024108745,0.00026449089510130805
16h,CHST14,-0.006644523375758646,0.9047660668142129,-0.3100062906742096,10.0,0.9816619646063093,0.001891510643754809
16h,TMEM87A,-4.374611899423313e-09,0.9999960241759539,-1.2004269361495972,7.780548572540283,0.6891510643754809,0.0
16h,TTBK2,-0.007767775536823555,0.8865217576600377,-0.2923993170261383,10.0,0.9849721082328802,0.0023082841754295974
16h,CATSPER2,-0.006498632430239641,0.9037902312631715,-0.23805464804172516,10.0,0.9831367017183893,0.0018995255193639394
16h,PATL2,-0.010536379798193728,0.8446506306880269,-0.30432575941085815,10.0,0.9884585791228521,0.002877340343677866
16h,DUOX1,-0.009740718599609668,0.8574779573876596,-0.3799428343772888,10.0,0.9852606437548089,0.00278917671197743
16h,SLC27A2,-3.768208265177958e-05,0.9995920755954978,-0.9680951833724976,10.0,0.8933220056424724,4.007437804565273e-05
16h,GABPB1-AS1,-6.283992106870302e-09,0.9999959517784822,-1.0298670530319214,8.970877647399902,0.7785089125416773,0.0
16h,SPPL2A,6.611350484031856e-09,0.9999960584561133,-1.7041666507720947,6.6670355796813965,0.6193575275711721,0.0
16h,RSL24D1,5.496281845883549e-09,0.999995938205355,-3.9026384353637695,4.743318557739258,0.46065497563477814,0.0
16h,RAB27A,-7.614918011592871e-09,0.9999960771167007,-1.7603700160980225,7.120514869689941,0.7016382405745063,0.0
16h,CCPG1,-7.364068592407139e-05,0.9992317353822131,-0.9442426562309265,10.0,0.8986438830469351,0.00014426776096434983
16h,RFX7,-0.008123072313337565,0.8757076512625802,-0.27602872252464294,10.0,0.9855091048986919,0.002228135419338292
16h,ANXA2,-2.1076326815862008e-09,0.9999959827237018,-2.2303693294525146,5.89555025100708,0.7377452551936394,0.0
16h,RORA,-3.2924753598608457e-09,0.9999960061494967,-1.4010299444198608,8.70236587524414,0.8536563862528853,0.0
16h,RPS27L,4.907118284595826e-09,0.9999959969322103,-2.2887978553771973,4.367112159729004,0.4825997050525776,0.0
16h,NPTN,-0.0008742420216480084,0.9901828889490073,-0.5685729384422302,10.0,0.9307915491151577,0.0005931007950756604
16h,SEMA7A,-4.7390970936177865e-05,0.9994903455157143,-1.0509240627288818,10.0,0.8855315465503976,4.808925365478328e-05
16h,TBC1D2B,-0.006383860362748456,0.9098164358050269,-0.3308958113193512,10.0,0.9801231084893562,0.001995704026673506
16h,CTSH,-0.0008617063182013078,0.9902842670998137,-1.2885820865631104,10.0,0.87739644780713,0.0006251602975121826
16h,BCL2A1,-3.6480196306403422e-09,0.9999959637789322,-1.6682307720184326,4.694438934326172,0.5289016414465247,0.0
16h,IL16,-1.1205349230521546e-08,0.9999960034597715,-1.5637959241867065,6.537045478820801,0.7349881379840985,0.0
16h,NMB,-0.0005550670902578915,0.9933921398559766,-0.6379793286323547,10.0,0.9085502692998204,0.00033662477558348296
16h,AKAP13,-1.0443868318397794e-09,0.9999959598747046,-1.077492356300354,9.25,0.8549547961015646,0.0
16h,ISG20,9.052492346222029e-09,0.9999960168779805,-1.4550286531448364,6.715881824493408,0.7227333931777379,0.0
16h,HAPLN3,4.250202867943888e-09,0.9999959493124471,-1.496901035308838,5.9781670570373535,0.6623974095922032,0.0
16h,IQGAP1,2.2451013172459536e-09,0.9999960004313612,-1.4658268690109253,8.155048370361328,0.8019203641959477,0.0
16h,FURIN,-4.282308653349722e-05,0.9995470239465664,-1.1208775043487549,10.0,0.8908854834572968,6.411900487304436e-05
16h,SLCO3A1,-0.003036037385336329,0.9622416515051229,-0.5133495330810547,10.0,0.9712746858168761,0.0014026032315978456
16h,CHD2,-9.88155293105503e-05,0.9989641170686947,-0.6722686290740967,10.0,0.8985076301615799,0.00017632726340087202
16h,MCTP2,-0.011756794619532905,0.8133472174324148,-0.4293523132801056,10.0,0.9782877019748654,0.002861310592459605
16h,IGF1R,-0.0059647402225339805,0.9096404860126753,-0.38748934864997864,10.0,0.982687868684278,0.001891510643754809
16h,CHSY1,-0.0017788669458962453,0.978729066678275,-0.41214993596076965,10.0,0.9540988073865093,0.0008335470633495768
16h,SELENOS,-8.547146421587697e-09,0.9999960214736907,-1.718234658241272,5.18437385559082,0.5043681072069761,0.0
16h,HBA2,-0.017012066155960872,0.5954770618745513,-0.3806886374950409,10.0,0.7803122595537317,0.0022201205437291614
16h,HBA1,-0.018360497892214174,0.48200318720115615,-0.31138870120048523,10.0,0.78364644780713,0.0018113618876635035
16h,CAPN15,-0.0014952721777552404,0.9825500574106889,-0.5152109265327454,10.0,0.940016670941267,0.0007133239292126186
16h,PIGQ,-0.002032964319985806,0.974459631215424,-0.4531179964542389,10.0,0.9502035778404719,0.0006812644267760965
16h,CLCN7,-0.001747826190314715,0.9791065604009015,-0.44701600074768066,10.0,0.9498589381892794,0.0008335470633495768
16h,MAPK8IP3,-0.010132088194969144,0.8455545161768528,-0.23316358029842377,10.0,0.9879135675814311,0.0026449089510130804
16h,NME3,-9.032421181406935e-09,0.9999959812004159,-1.0602234601974487,8.045670509338379,0.7629119646063093,0.0
16h,SPSB3,-5.444297010461683e-05,0.9994117640246154,-0.8333975076675415,10.0,0.8927930238522698,0.00012022313413695819
16h,SNHG9,-4.768223431665774e-09,0.9999960473604185,-1.0877034664154053,7.86715841293335,0.7567725698897153,0.0
16h,NPW,-0.00013768216474304635,0.9984652939608767,-0.8130794167518616,10.0,0.9338933059758913,0.00012823800974608873
16h,PKD1,-0.006643925902748275,0.9036239857726077,-0.2493731826543808,10.0,0.9811650423185432,0.0018674660169274173
16h,SNHG19,-0.0007858907944941045,0.9911904979540278,-0.46111437678337097,10.0,0.9276096434983329,0.0005289817902026161
16h,PRSS21,-0.0013672951174466162,0.9836999864174756,-0.5306558609008789,10.0,0.9508688125160297,0.0006812644267760965
16h,TNFRSF12A,-0.001307789591318744,0.9849432155206337,-0.6882487535476685,10.0,0.947751025904078,0.0007453834316491408
16h,MMP25-AS1,-0.005496360728732723,0.9254050854790112,-0.5322569012641907,10.0,0.9761236855604001,0.001803347012054373
16h,IL32,4.95291504005785e-09,0.9999960695002359,-2.6966934204101562,4.288522720336914,0.4635563606052834,0.0
16h,AC087190.1,-0.006220429631953405,0.9121450149185264,-0.2819131314754486,10.0,0.9824233777891768,0.0020598230315465502
16h,SOCS1,-3.874972312701787e-09,0.9999960234313409,-1.6657111644744873,4.7636637687683105,0.5316507437804565,0.0
16h,NPIPA1,-0.01230465396263279,0.7926523771076417,-0.26866254210472107,10.0,0.9906225955373172,0.0027651320851500385
16h,ABCC1,-0.005569689883445196,0.9232222688234073,-0.4760722815990448,10.0,0.9735589253654783,0.0015468709925621955
16h,ARL6IP1,-4.974083923238382e-09,0.9999960245001296,-1.7716788053512573,5.413264274597168,0.4821829315209028,0.0
16h,SMG1,-2.287378728958948e-06,0.9999729269321793,-0.9417898654937744,10.0,0.8337314054885868,1.602975121826109e-05
16h,NPIPB5,-0.0028943327233240694,0.963649016468219,-0.6960210204124451,10.0,0.9540507181328546,0.0010339189535778404
16h,USP31,-0.007691496568028516,0.8820854842564942,-0.25798511505126953,10.0,0.983673698384201,0.001995704026673506
16h,IL4R,5.906780637207361e-09,0.9999959795525569,-0.9052923321723938,8.596139907836914,0.775174724288279,0.0
16h,IL21R,-7.245790568325133e-09,0.9999959899272499,-0.7592030763626099,7.700700283050537,0.7423618235444986,0.0
16h,GTF3C1,-0.003186160637040463,0.9595798011321106,-0.6255936622619629,10.0,0.9603103359835855,0.001218261092587843
16h,AC133550.2,-0.004444590484126354,0.9387083370190675,-0.31182268261909485,10.0,0.9737512823800974,0.001290394973070018
16h,LAT,-3.5248630350634767e-09,0.9999960579838477,-1.9409831762313843,5.033103942871094,0.5017793023852269,0.0
16h,AC009093.2,-0.010805828352660259,0.8319917681620802,-0.37152233719825745,10.0,0.9845152603231598,0.0028132213388048217
16h,SPN,-6.665469954271106e-05,0.9992979393088683,-1.0179482698440552,10.0,0.8979065144908951,0.0001362528853552193
16h,C16orf54,-0.0023589854164607488,0.9711149555726293,-0.6913414001464844,10.0,0.9617369838420108,0.001098037958450885
16h,AC009133.1,-0.011402032808043592,0.823692497804936,-0.18222619593143463,10.0,0.989869197230059,0.0029174147217235187
16h,MVP,-1.1147082612238017e-08,0.9999960472187289,-1.3923217058181763,6.981780529022217,0.6888945883559887,0.0
