task_key,unit,model,execution_status,program,n_strata,n_measured,measured_genes,program_corr,correlation_status,pearson_delta,obs_program_sd,pred_program_sd,identity_corr,identity_mae,target_level,observed_zero_fraction,bundle_path,observation_cache
T5c,B,CellFlow,native,inflammatory_NFkB,141,7,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant predicted rank-program score,0.1003179643741691,0.009843655870432054,0.0,0.9999999999999998,0.0,rank score of observed mean expression,0.766728855721393,predictions/C5_LOCT__CellFlow__C5_loct_B.npz,results/_paper/program_observations/T5c__B.npz
T5c,B,CellFlow,native,effector_lymphocyte,141,11,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,constant observed rank-program score,0.1003179643741691,0.0,0.0,,0.0,rank score of observed mean expression,0.9657960199004975,predictions/C5_LOCT__CellFlow__C5_loct_B.npz,results/_paper/program_observations/T5c__B.npz
T5c,Mono,CellFlow,native,type_I_IFN,140,20,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,0.5095991507916044,estimable (descriptive),0.0685894463053624,0.02218947971909395,0.01910351233866352,1.0,0.0,rank score of observed mean expression,0.22122432807237669,predictions/C5_LOCT__CellFlow__C5_loct_Mono.npz,results/_paper/program_observations/T5c__Mono.npz
T5c,Mono,CellFlow,native,inflammatory_NFkB,140,7,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant predicted rank-program score,0.0685894463053624,0.040546879763539566,0.0,1.0,0.0,rank score of observed mean expression,0.469061612626296,predictions/C5_LOCT__CellFlow__C5_loct_Mono.npz,results/_paper/program_observations/T5c__Mono.npz
T5c,Mono,CellFlow,native,effector_lymphocyte,140,11,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,constant predicted rank-program score,0.0685894463053624,0.007736213860229866,0.0,1.0,0.0,rank score of observed mean expression,0.8686521825265799,predictions/C5_LOCT__CellFlow__C5_loct_Mono.npz,results/_paper/program_observations/T5c__Mono.npz
T5c,NK,CellFlow,native,type_I_IFN,141,20,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,0.749656686831028,estimable (descriptive),0.0927968175630365,0.04827082172251798,0.01351250336152471,0.9999999999999999,0.0,rank score of observed mean expression,0.41823341610500175,predictions/C5_LOCT__CellFlow__C5_loct_NK.npz,results/_paper/program_observations/T5c__NK.npz
T5c,NK,CellFlow,native,inflammatory_NFkB,141,7,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant predicted rank-program score,0.0927968175630365,0.013882072690286941,0.0,0.9999999999999999,0.0,rank score of observed mean expression,0.8240510819439517,predictions/C5_LOCT__CellFlow__C5_loct_NK.npz,results/_paper/program_observations/T5c__NK.npz
T5c,NK,CellFlow,native,effector_lymphocyte,141,11,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,-0.2922492554886697,estimable (descriptive),0.0927968175630365,0.06637406841630467,0.013883730924620717,0.9999999999999998,0.0,rank score of observed mean expression,0.00021284143313231643,predictions/C5_LOCT__CellFlow__C5_loct_NK.npz,results/_paper/program_observations/T5c__NK.npz
T5c,T_cells,CellFlow,native,type_I_IFN,141,20,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,0.6481539024381376,estimable (descriptive),0.1535776167057018,0.026511883862075914,0.015130360054622826,1.0,0.0,rank score of observed mean expression,0.5204702793029362,predictions/C5_LOCT__CellFlow__C5_loct_T_cells.npz,results/_paper/program_observations/T5c__T_cells.npz
T5c,T_cells,CellFlow,native,inflammatory_NFkB,141,7,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant observed rank-program score,0.1535776167057018,0.0,0.0,,0.0,rank score of observed mean expression,0.8765218429219385,predictions/C5_LOCT__CellFlow__C5_loct_T_cells.npz,results/_paper/program_observations/T5c__T_cells.npz
T5c,T_cells,CellFlow,native,effector_lymphocyte,141,11,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,constant observed rank-program score,0.1535776167057018,0.0,0.044284236823861144,,0.0,rank score of observed mean expression,0.6610169491525424,predictions/C5_LOCT__CellFlow__C5_loct_T_cells.npz,results/_paper/program_observations/T5c__T_cells.npz
T5c,B,CellOT,native,type_I_IFN,141,20,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,,constant predicted rank-program score,0.059821272232449,0.041509444433335006,0.0,1.0,0.0,rank score of observed mean expression,0.2066542288557214,predictions/C5_LOCT__CellOT__C5_loct_B.npz,results/_paper/program_observations/T5c__B.npz
T5c,B,CellOT,native,inflammatory_NFkB,141,7,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant predicted rank-program score,0.059821272232449,0.009843655870432054,0.0,0.9999999999999998,0.0,rank score of observed mean expression,0.766728855721393,predictions/C5_LOCT__CellOT__C5_loct_B.npz,results/_paper/program_observations/T5c__B.npz
T5c,B,CellOT,native,effector_lymphocyte,141,11,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,constant observed rank-program score,0.059821272232449,0.0,0.0,,0.0,rank score of observed mean expression,0.9657960199004975,predictions/C5_LOCT__CellOT__C5_loct_B.npz,results/_paper/program_observations/T5c__B.npz
T5c,Mono,CellOT,native,type_I_IFN,140,20,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,,constant predicted rank-program score,0.0441258683754482,0.02218947971909395,1.3877787807814457e-17,1.0,0.0,rank score of observed mean expression,0.22122432807237669,predictions/C5_LOCT__CellOT__C5_loct_Mono.npz,results/_paper/program_observations/T5c__Mono.npz
T5c,Mono,CellOT,native,inflammatory_NFkB,140,7,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant predicted rank-program score,0.0441258683754482,0.040546879763539566,0.0,1.0,0.0,rank score of observed mean expression,0.469061612626296,predictions/C5_LOCT__CellOT__C5_loct_Mono.npz,results/_paper/program_observations/T5c__Mono.npz
T5c,Mono,CellOT,native,effector_lymphocyte,140,11,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,constant predicted rank-program score,0.0441258683754482,0.007736213860229866,0.0,1.0,0.0,rank score of observed mean expression,0.8686521825265799,predictions/C5_LOCT__CellOT__C5_loct_Mono.npz,results/_paper/program_observations/T5c__Mono.npz
T5c,NK,CellOT,native,type_I_IFN,141,20,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,,constant predicted rank-program score,0.1641414166275829,0.04827082172251798,0.0,0.9999999999999999,0.0,rank score of observed mean expression,0.41823341610500175,predictions/C5_LOCT__CellOT__C5_loct_NK.npz,results/_paper/program_observations/T5c__NK.npz
T5c,NK,CellOT,native,inflammatory_NFkB,141,7,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant predicted rank-program score,0.1641414166275829,0.013882072690286941,0.0,0.9999999999999999,0.0,rank score of observed mean expression,0.8240510819439517,predictions/C5_LOCT__CellOT__C5_loct_NK.npz,results/_paper/program_observations/T5c__NK.npz
T5c,NK,CellOT,native,effector_lymphocyte,141,11,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,constant predicted rank-program score,0.1641414166275829,0.06637406841630467,1.1102230246251565e-16,0.9999999999999998,0.0,rank score of observed mean expression,0.00021284143313231643,predictions/C5_LOCT__CellOT__C5_loct_NK.npz,results/_paper/program_observations/T5c__NK.npz
T5c,T_cells,CellOT,native,type_I_IFN,141,20,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,,constant predicted rank-program score,0.137864202554658,0.026511883862075914,3.469446951953614e-18,1.0,0.0,rank score of observed mean expression,0.5204702793029362,predictions/C5_LOCT__CellOT__C5_loct_T_cells.npz,results/_paper/program_observations/T5c__T_cells.npz
T5c,T_cells,CellOT,native,inflammatory_NFkB,141,7,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant observed rank-program score,0.137864202554658,0.0,0.0,,0.0,rank score of observed mean expression,0.8765218429219385,predictions/C5_LOCT__CellOT__C5_loct_T_cells.npz,results/_paper/program_observations/T5c__T_cells.npz
T5c,T_cells,CellOT,native,effector_lymphocyte,141,11,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,constant observed rank-program score,0.137864202554658,0.0,0.0,,0.0,rank score of observed mean expression,0.6610169491525424,predictions/C5_LOCT__CellOT__C5_loct_T_cells.npz,results/_paper/program_observations/T5c__T_cells.npz
T5c,B,FP-ridge,diagnostic,type_I_IFN,141,20,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,0.8746909686764918,estimable (descriptive),0.415576802802324,0.041509444433335006,0.023050291316645093,1.0,0.0,rank score of observed mean expression,0.2066542288557214,predictions/C5/C1_LOCT__FP-ridge__C5_loct_B.npz,results/_paper/program_observations/T5c__B.npz
T5c,B,FP-ridge,diagnostic,inflammatory_NFkB,141,7,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,-0.015253236597472476,estimable (descriptive),0.415576802802324,0.009843655870432054,0.004350883315474705,0.9999999999999998,0.0,rank score of observed mean expression,0.766728855721393,predictions/C5/C1_LOCT__FP-ridge__C5_loct_B.npz,results/_paper/program_observations/T5c__B.npz
T5c,B,FP-ridge,diagnostic,effector_lymphocyte,141,11,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,constant observed rank-program score,0.415576802802324,0.0,0.0,,0.0,rank score of observed mean expression,0.9657960199004975,predictions/C5/C1_LOCT__FP-ridge__C5_loct_B.npz,results/_paper/program_observations/T5c__B.npz
T5c,Mono,FP-ridge,diagnostic,type_I_IFN,140,20,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,0.6495684835527173,estimable (descriptive),0.3057086856759901,0.02218947971909395,0.029515936546280916,1.0,0.0,rank score of observed mean expression,0.22122432807237669,predictions/C5/C1_LOCT__FP-ridge__C5_loct_Mono.npz,results/_paper/program_observations/T5c__Mono.npz
T5c,Mono,FP-ridge,diagnostic,inflammatory_NFkB,140,7,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,0.5680895682340457,estimable (descriptive),0.3057086856759901,0.040546879763539566,0.016273059760511525,1.0,0.0,rank score of observed mean expression,0.469061612626296,predictions/C5/C1_LOCT__FP-ridge__C5_loct_Mono.npz,results/_paper/program_observations/T5c__Mono.npz
T5c,Mono,FP-ridge,diagnostic,effector_lymphocyte,140,11,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,constant predicted rank-program score,0.3057086856759901,0.007736213860229866,0.0,1.0,0.0,rank score of observed mean expression,0.8686521825265799,predictions/C5/C1_LOCT__FP-ridge__C5_loct_Mono.npz,results/_paper/program_observations/T5c__Mono.npz
T5c,NK,FP-ridge,diagnostic,type_I_IFN,141,20,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,0.8188465466296819,estimable (descriptive),0.3898076443662576,0.04827082172251798,0.022087881936578783,0.9999999999999999,0.0,rank score of observed mean expression,0.41823341610500175,predictions/C5/C1_LOCT__FP-ridge__C5_loct_NK.npz,results/_paper/program_observations/T5c__NK.npz
T5c,NK,FP-ridge,diagnostic,inflammatory_NFkB,141,7,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant predicted rank-program score,0.3898076443662576,0.013882072690286941,0.0,0.9999999999999999,0.0,rank score of observed mean expression,0.8240510819439517,predictions/C5/C1_LOCT__FP-ridge__C5_loct_NK.npz,results/_paper/program_observations/T5c__NK.npz
T5c,NK,FP-ridge,diagnostic,effector_lymphocyte,141,11,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,0.20114589789839785,estimable (descriptive),0.3898076443662576,0.06637406841630467,0.010433756450502839,0.9999999999999998,0.0,rank score of observed mean expression,0.00021284143313231643,predictions/C5/C1_LOCT__FP-ridge__C5_loct_NK.npz,results/_paper/program_observations/T5c__NK.npz
T5c,T_cells,FP-ridge,diagnostic,type_I_IFN,141,20,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,0.8966071540089164,estimable (descriptive),0.4387038968031221,0.026511883862075914,0.016828375758595998,1.0,0.0,rank score of observed mean expression,0.5204702793029362,predictions/C5/C1_LOCT__FP-ridge__C5_loct_T_cells.npz,results/_paper/program_observations/T5c__T_cells.npz
T5c,T_cells,FP-ridge,diagnostic,inflammatory_NFkB,141,7,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant observed rank-program score,0.4387038968031221,0.0,0.0,,0.0,rank score of observed mean expression,0.8765218429219385,predictions/C5/C1_LOCT__FP-ridge__C5_loct_T_cells.npz,results/_paper/program_observations/T5c__T_cells.npz
T5c,T_cells,FP-ridge,diagnostic,effector_lymphocyte,141,11,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,constant observed rank-program score,0.4387038968031221,0.0,0.010832795992264933,,0.0,rank score of observed mean expression,0.6610169491525424,predictions/C5/C1_LOCT__FP-ridge__C5_loct_T_cells.npz,results/_paper/program_observations/T5c__T_cells.npz
T5c,B,PRnet,native,type_I_IFN,141,20,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,0.5202795337598832,estimable (descriptive),0.1332001936277375,0.041509444433335006,0.04240005453435018,1.0,0.0,rank score of observed mean expression,0.2066542288557214,predictions/C5_LOCT__PRnet__C5_loct_B.npz,results/_paper/program_observations/T5c__B.npz
T5c,B,PRnet,native,inflammatory_NFkB,141,7,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant predicted rank-program score,0.1332001936277375,0.009843655870432054,0.0,0.9999999999999998,0.0,rank score of observed mean expression,0.766728855721393,predictions/C5_LOCT__PRnet__C5_loct_B.npz,results/_paper/program_observations/T5c__B.npz
T5c,B,PRnet,native,effector_lymphocyte,141,11,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,constant observed rank-program score,0.1332001936277375,0.0,0.0,,0.0,rank score of observed mean expression,0.9657960199004975,predictions/C5_LOCT__PRnet__C5_loct_B.npz,results/_paper/program_observations/T5c__B.npz
T5c,Mono,PRnet,native,type_I_IFN,140,20,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,0.377242918802664,estimable (descriptive),0.0412066162800147,0.02218947971909395,0.08249647364139456,1.0,0.0,rank score of observed mean expression,0.22122432807237669,predictions/C5_LOCT__PRnet__C5_loct_Mono.npz,results/_paper/program_observations/T5c__Mono.npz
T5c,Mono,PRnet,native,inflammatory_NFkB,140,7,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant predicted rank-program score,0.0412066162800147,0.040546879763539566,0.0,1.0,0.0,rank score of observed mean expression,0.469061612626296,predictions/C5_LOCT__PRnet__C5_loct_Mono.npz,results/_paper/program_observations/T5c__Mono.npz
T5c,Mono,PRnet,native,effector_lymphocyte,140,11,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,-0.1379055296071132,estimable (descriptive),0.0412066162800147,0.007736213860229866,0.024873398449211218,1.0,0.0,rank score of observed mean expression,0.8686521825265799,predictions/C5_LOCT__PRnet__C5_loct_Mono.npz,results/_paper/program_observations/T5c__Mono.npz
T5c,NK,PRnet,native,type_I_IFN,141,20,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,0.4909620741959248,estimable (descriptive),0.0780812054824531,0.04827082172251798,0.020683835725242974,0.9999999999999999,0.0,rank score of observed mean expression,0.41823341610500175,predictions/C5_LOCT__PRnet__C5_loct_NK.npz,results/_paper/program_observations/T5c__NK.npz
T5c,NK,PRnet,native,inflammatory_NFkB,141,7,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant predicted rank-program score,0.0780812054824531,0.013882072690286941,0.0,0.9999999999999999,0.0,rank score of observed mean expression,0.8240510819439517,predictions/C5_LOCT__PRnet__C5_loct_NK.npz,results/_paper/program_observations/T5c__NK.npz
T5c,NK,PRnet,native,effector_lymphocyte,141,11,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,constant predicted rank-program score,0.0780812054824531,0.06637406841630467,0.0,0.9999999999999998,0.0,rank score of observed mean expression,0.00021284143313231643,predictions/C5_LOCT__PRnet__C5_loct_NK.npz,results/_paper/program_observations/T5c__NK.npz
T5c,T_cells,PRnet,native,type_I_IFN,141,20,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,0.6538937651583836,estimable (descriptive),0.1252356570186401,0.026511883862075914,0.0722099642339008,1.0,0.0,rank score of observed mean expression,0.5204702793029362,predictions/C5_LOCT__PRnet__C5_loct_T_cells.npz,results/_paper/program_observations/T5c__T_cells.npz
T5c,T_cells,PRnet,native,inflammatory_NFkB,141,7,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant observed rank-program score,0.1252356570186401,0.0,0.0,,0.0,rank score of observed mean expression,0.8765218429219385,predictions/C5_LOCT__PRnet__C5_loct_T_cells.npz,results/_paper/program_observations/T5c__T_cells.npz
T5c,T_cells,PRnet,native,effector_lymphocyte,141,11,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,constant observed rank-program score,0.1252356570186401,0.0,0.08971709209557124,,0.0,rank score of observed mean expression,0.6610169491525424,predictions/C5_LOCT__PRnet__C5_loct_T_cells.npz,results/_paper/program_observations/T5c__T_cells.npz
T5c,B,cell-mean,floor,type_I_IFN,141,20,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,,constant predicted rank-program score,0.0741336363764497,0.041509444433335006,0.0,1.0,0.0,rank score of observed mean expression,0.2066542288557214,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,results/_paper/program_observations/T5c__B.npz
T5c,B,cell-mean,floor,inflammatory_NFkB,141,7,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant predicted rank-program score,0.0741336363764497,0.009843655870432054,0.0,0.9999999999999998,0.0,rank score of observed mean expression,0.766728855721393,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,results/_paper/program_observations/T5c__B.npz
T5c,B,cell-mean,floor,effector_lymphocyte,141,11,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,constant observed rank-program score,0.0741336363764497,0.0,0.0,,0.0,rank score of observed mean expression,0.9657960199004975,predictions/C5/C1_LOCT__cell-mean__C5_loct_B.npz,results/_paper/program_observations/T5c__B.npz
T5c,Mono,cell-mean,floor,type_I_IFN,140,20,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,,constant predicted rank-program score,0.0187246296958811,0.02218947971909395,0.0,1.0,0.0,rank score of observed mean expression,0.22122432807237669,predictions/C5/C1_LOCT__cell-mean__C5_loct_Mono.npz,results/_paper/program_observations/T5c__Mono.npz
T5c,Mono,cell-mean,floor,inflammatory_NFkB,140,7,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant predicted rank-program score,0.0187246296958811,0.040546879763539566,0.0,1.0,0.0,rank score of observed mean expression,0.469061612626296,predictions/C5/C1_LOCT__cell-mean__C5_loct_Mono.npz,results/_paper/program_observations/T5c__Mono.npz
T5c,Mono,cell-mean,floor,effector_lymphocyte,140,11,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,constant predicted rank-program score,0.0187246296958811,0.007736213860229866,0.0,1.0,0.0,rank score of observed mean expression,0.8686521825265799,predictions/C5/C1_LOCT__cell-mean__C5_loct_Mono.npz,results/_paper/program_observations/T5c__Mono.npz
T5c,NK,cell-mean,floor,type_I_IFN,141,20,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,,constant predicted rank-program score,-0.0041590080829099,0.04827082172251798,0.0,0.9999999999999999,0.0,rank score of observed mean expression,0.41823341610500175,predictions/C5/C1_LOCT__cell-mean__C5_loct_NK.npz,results/_paper/program_observations/T5c__NK.npz
T5c,NK,cell-mean,floor,inflammatory_NFkB,141,7,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant predicted rank-program score,-0.0041590080829099,0.013882072690286941,0.0,0.9999999999999999,0.0,rank score of observed mean expression,0.8240510819439517,predictions/C5/C1_LOCT__cell-mean__C5_loct_NK.npz,results/_paper/program_observations/T5c__NK.npz
T5c,NK,cell-mean,floor,effector_lymphocyte,141,11,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,constant predicted rank-program score,-0.0041590080829099,0.06637406841630467,0.0,0.9999999999999998,0.0,rank score of observed mean expression,0.00021284143313231643,predictions/C5/C1_LOCT__cell-mean__C5_loct_NK.npz,results/_paper/program_observations/T5c__NK.npz
T5c,T_cells,cell-mean,floor,type_I_IFN,141,20,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,,constant predicted rank-program score,0.0112160145831714,0.026511883862075914,8.673617379884035e-19,1.0,0.0,rank score of observed mean expression,0.5204702793029362,predictions/C5/C1_LOCT__cell-mean__C5_loct_T_cells.npz,results/_paper/program_observations/T5c__T_cells.npz
T5c,T_cells,cell-mean,floor,inflammatory_NFkB,141,7,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant observed rank-program score,0.0112160145831714,0.0,0.0,,0.0,rank score of observed mean expression,0.8765218429219385,predictions/C5/C1_LOCT__cell-mean__C5_loct_T_cells.npz,results/_paper/program_observations/T5c__T_cells.npz
T5c,T_cells,cell-mean,floor,effector_lymphocyte,141,11,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,constant observed rank-program score,0.0112160145831714,0.0,0.0,,0.0,rank score of observed mean expression,0.6610169491525424,predictions/C5/C1_LOCT__cell-mean__C5_loct_T_cells.npz,results/_paper/program_observations/T5c__T_cells.npz
T5c,B,linear-PCA,floor,type_I_IFN,141,20,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,,constant predicted rank-program score,0.2997303625528866,0.041509444433335006,0.0,1.0,0.0,rank score of observed mean expression,0.2066542288557214,predictions/C5/C1_LOCT__linear-PCA__C5_loct_B.npz,results/_paper/program_observations/T5c__B.npz
T5c,B,linear-PCA,floor,inflammatory_NFkB,141,7,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant predicted rank-program score,0.2997303625528866,0.009843655870432054,0.0,0.9999999999999998,0.0,rank score of observed mean expression,0.766728855721393,predictions/C5/C1_LOCT__linear-PCA__C5_loct_B.npz,results/_paper/program_observations/T5c__B.npz
T5c,B,linear-PCA,floor,effector_lymphocyte,141,11,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,constant observed rank-program score,0.2997303625528866,0.0,0.0,,0.0,rank score of observed mean expression,0.9657960199004975,predictions/C5/C1_LOCT__linear-PCA__C5_loct_B.npz,results/_paper/program_observations/T5c__B.npz
T5c,Mono,linear-PCA,floor,type_I_IFN,140,20,BST2;HERC5;IFI44L;IFI6;IFIT1;IFIT2;IFIT3;IFITM1;IFITM3;IRF7;ISG15;ISG20;LY6E;MX1;MX2;OAS1;OAS2;STAT1;STAT2;XAF1,,constant predicted rank-program score,0.1846448545825,0.02218947971909395,6.938893903907228e-18,1.0,0.0,rank score of observed mean expression,0.22122432807237669,predictions/C5/C1_LOCT__linear-PCA__C5_loct_Mono.npz,results/_paper/program_observations/T5c__Mono.npz
T5c,Mono,linear-PCA,floor,inflammatory_NFkB,140,7,BIRC3;IER3;NFKB1;NFKBIA;REL;SOD2;TNFAIP3,,constant predicted rank-program score,0.1846448545825,0.040546879763539566,0.0,1.0,0.0,rank score of observed mean expression,0.469061612626296,predictions/C5/C1_LOCT__linear-PCA__C5_loct_Mono.npz,results/_paper/program_observations/T5c__Mono.npz
T5c,Mono,linear-PCA,floor,effector_lymphocyte,140,11,CCL3;CCL4;CCL5;CD69;CST7;GNLY;GZMA;GZMB;KLRD1;NKG7;PRF1,,constant predicted rank-program score,0.1846448545825,0.007736213860229866,0.0,1.0,0.0,rank score of observed mean expression,0.8686521825265799,predictions/C5/C1_LOCT__linear-PCA__C5_loct_Mono.npz,results/_paper/program_observations/T5c__Mono.npz
