task_key,task_id,cluster,task,split,unit_kind,unit,model,execution_model,status,pearson_delta,bundle_path
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Perhexiline,Biolord,Biolord,native,0.1613536036074889,predictions/C5_unseen_cpd__Biolord__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Pitavastatin Calcium,Biolord,Biolord,native,-0.08946423477518296,predictions/C5_unseen_cpd__Biolord__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Proscillaridin A;Proscillaridin-A,Biolord,Biolord,native,-0.04478679839661658,predictions/C5_unseen_cpd__Biolord__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Ricolinostat,Biolord,Biolord,native,0.07418573064098365,predictions/C5_unseen_cpd__Biolord__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=SCH-58261,Biolord,Biolord,native,0.10155488899361038,predictions/C5_unseen_cpd__Biolord__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Selumetinib,Biolord,Biolord,native,0.21857813105499896,predictions/C5_unseen_cpd__Biolord__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=TL_HRAS26,Biolord,Biolord,native,0.11142274107595479,predictions/C5_unseen_cpd__Biolord__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Tivozanib,Biolord,Biolord,native,0.13261433758590543,predictions/C5_unseen_cpd__Biolord__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Topotecan,Biolord,Biolord,native,0.1370405693107498,predictions/C5_unseen_cpd__Biolord__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Vorinostat,Biolord,Biolord,native,0.2734045220775922,predictions/C5_unseen_cpd__Biolord__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=YK 4-279,Biolord,Biolord,native,0.0044425097792267915,predictions/C5_unseen_cpd__Biolord__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,CPA,chemCPA,native,0.08995842827057302,predictions/v2_native/C5__chemCPA__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=ABT-199 (GDC-0199),CPA,chemCPA,native,0.11158495710205267,predictions/v2_native/C5__chemCPA__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=AT 7867,CPA,chemCPA,native,0.11077140661954567,predictions/v2_native/C5__chemCPA__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=AZD3514,CPA,chemCPA,native,0.1217785490575892,predictions/v2_native/C5__chemCPA__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=BMS-536924,CPA,chemCPA,native,0.08989936867162976,predictions/v2_native/C5__chemCPA__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Cabozantinib,CPA,chemCPA,native,0.13154167883617904,predictions/v2_native/C5__chemCPA__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Clomipramine,CPA,chemCPA,native,0.10264216925931928,predictions/v2_native/C5__chemCPA__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Clotrimazole,CPA,chemCPA,native,0.11481693977929713,predictions/v2_native/C5__chemCPA__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=GSK-1070916,CPA,chemCPA,native,0.10330511273773027,predictions/v2_native/C5__chemCPA__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=HYDROXYUREA,CPA,chemCPA,native,0.11118521704533979,predictions/v2_native/C5__chemCPA__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=IN1451,CPA,chemCPA,native,0.09172682137409545,predictions/v2_native/C5__chemCPA__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=LY2090314,CPA,chemCPA,native,0.11688106014373231,predictions/v2_native/C5__chemCPA__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Lapatinib,CPA,chemCPA,native,0.11759826676426728,predictions/v2_native/C5__chemCPA__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Masitinib,CPA,chemCPA,native,0.1072627416677508,predictions/v2_native/C5__chemCPA__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Mometasone Furoate,CPA,chemCPA,native,0.08280555485947523,predictions/v2_native/C5__chemCPA__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Navitoclax,CPA,chemCPA,native,0.11284484319245575,predictions/v2_native/C5__chemCPA__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=PRT-062607,CPA,chemCPA,native,0.09977596188712878,predictions/v2_native/C5__chemCPA__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Perhexiline,CPA,chemCPA,native,0.08720251676349788,predictions/v2_native/C5__chemCPA__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Pitavastatin Calcium,CPA,chemCPA,native,0.1545010311084632,predictions/v2_native/C5__chemCPA__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Proscillaridin A;Proscillaridin-A,CPA,chemCPA,native,0.16014544858227187,predictions/v2_native/C5__chemCPA__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Ricolinostat,CPA,chemCPA,native,0.04251677497571489,predictions/v2_native/C5__chemCPA__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=SCH-58261,CPA,chemCPA,native,0.11141226589984819,predictions/v2_native/C5__chemCPA__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Selumetinib,CPA,chemCPA,native,0.12420876736384379,predictions/v2_native/C5__chemCPA__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=TL_HRAS26,CPA,chemCPA,native,0.10877900066775113,predictions/v2_native/C5__chemCPA__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Tivozanib,CPA,chemCPA,native,0.11067295938215518,predictions/v2_native/C5__chemCPA__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Topotecan,CPA,chemCPA,native,0.13430253887358912,predictions/v2_native/C5__chemCPA__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Vorinostat,CPA,chemCPA,native,-0.18188527417030814,predictions/v2_native/C5__chemCPA__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=YK 4-279,CPA,chemCPA,native,0.13222962868580723,predictions/v2_native/C5__chemCPA__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,CellFlow,CellFlow,native,0.322547776974679,predictions/C5_unseen_cpd__CellFlow__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=ABT-199 (GDC-0199),CellFlow,CellFlow,native,0.1163333825210797,predictions/C5_unseen_cpd__CellFlow__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=AT 7867,CellFlow,CellFlow,native,0.215927741249972,predictions/C5_unseen_cpd__CellFlow__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=AZD3514,CellFlow,CellFlow,native,0.18598428458671235,predictions/C5_unseen_cpd__CellFlow__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=BMS-536924,CellFlow,CellFlow,native,0.23787011032311428,predictions/C5_unseen_cpd__CellFlow__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Cabozantinib,CellFlow,CellFlow,native,0.09419158524233931,predictions/C5_unseen_cpd__CellFlow__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Clomipramine,CellFlow,CellFlow,native,0.17259029146977334,predictions/C5_unseen_cpd__CellFlow__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Clotrimazole,CellFlow,CellFlow,native,0.15609257688870384,predictions/C5_unseen_cpd__CellFlow__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=GSK-1070916,CellFlow,CellFlow,native,0.16004133397266346,predictions/C5_unseen_cpd__CellFlow__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=HYDROXYUREA,CellFlow,CellFlow,native,0.15029670421385452,predictions/C5_unseen_cpd__CellFlow__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=IN1451,CellFlow,CellFlow,native,0.20283784385616882,predictions/C5_unseen_cpd__CellFlow__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=LY2090314,CellFlow,CellFlow,native,0.044610359422898614,predictions/C5_unseen_cpd__CellFlow__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Lapatinib,CellFlow,CellFlow,native,0.11002140743979405,predictions/C5_unseen_cpd__CellFlow__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Masitinib,CellFlow,CellFlow,native,0.2091263479041175,predictions/C5_unseen_cpd__CellFlow__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Mometasone Furoate,CellFlow,CellFlow,native,0.348991472753856,predictions/C5_unseen_cpd__CellFlow__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Navitoclax,CellFlow,CellFlow,native,0.14302568772666613,predictions/C5_unseen_cpd__CellFlow__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=PRT-062607,CellFlow,CellFlow,native,0.3113710122370642,predictions/C5_unseen_cpd__CellFlow__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Perhexiline,CellFlow,CellFlow,native,0.2534153321614594,predictions/C5_unseen_cpd__CellFlow__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Pitavastatin Calcium,CellFlow,CellFlow,native,0.07311344605356465,predictions/C5_unseen_cpd__CellFlow__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Proscillaridin A;Proscillaridin-A,CellFlow,CellFlow,native,0.09933748088021918,predictions/C5_unseen_cpd__CellFlow__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Ricolinostat,CellFlow,CellFlow,native,0.09785861439618058,predictions/C5_unseen_cpd__CellFlow__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=SCH-58261,CellFlow,CellFlow,native,0.1270423447787974,predictions/C5_unseen_cpd__CellFlow__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Selumetinib,CellFlow,CellFlow,native,0.21731032730122846,predictions/C5_unseen_cpd__CellFlow__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=TL_HRAS26,CellFlow,CellFlow,native,0.1524058612379324,predictions/C5_unseen_cpd__CellFlow__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Tivozanib,CellFlow,CellFlow,native,0.16789828535389062,predictions/C5_unseen_cpd__CellFlow__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Topotecan,CellFlow,CellFlow,native,0.14051092903331433,predictions/C5_unseen_cpd__CellFlow__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Vorinostat,CellFlow,CellFlow,native,-0.011871090150905712,predictions/C5_unseen_cpd__CellFlow__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=YK 4-279,CellFlow,CellFlow,native,0.15213525693883828,predictions/C5_unseen_cpd__CellFlow__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,FP-ridge,FP-ridge,diagnostic,0.33277275455782973,predictions/C5/C5_unseen_cpd__FP-ridge__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=ABT-199 (GDC-0199),FP-ridge,FP-ridge,diagnostic,0.07386492563624225,predictions/C5/C5_unseen_cpd__FP-ridge__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=AT 7867,FP-ridge,FP-ridge,diagnostic,0.19998257669107794,predictions/C5/C5_unseen_cpd__FP-ridge__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=AZD3514,FP-ridge,FP-ridge,diagnostic,0.16107158324890042,predictions/C5/C5_unseen_cpd__FP-ridge__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=BMS-536924,FP-ridge,FP-ridge,diagnostic,0.16169563479421462,predictions/C5/C5_unseen_cpd__FP-ridge__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Cabozantinib,FP-ridge,FP-ridge,diagnostic,0.1189191479861611,predictions/C5/C5_unseen_cpd__FP-ridge__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Clomipramine,FP-ridge,FP-ridge,diagnostic,0.12773446948849615,predictions/C5/C5_unseen_cpd__FP-ridge__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Clotrimazole,FP-ridge,FP-ridge,diagnostic,0.15344756907121102,predictions/C5/C5_unseen_cpd__FP-ridge__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=GSK-1070916,FP-ridge,FP-ridge,diagnostic,0.16594649668858052,predictions/C5/C5_unseen_cpd__FP-ridge__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=HYDROXYUREA,FP-ridge,FP-ridge,diagnostic,0.14235190579528476,predictions/C5/C5_unseen_cpd__FP-ridge__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=IN1451,FP-ridge,FP-ridge,diagnostic,0.12124885046425776,predictions/C5/C5_unseen_cpd__FP-ridge__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=LY2090314,FP-ridge,FP-ridge,diagnostic,0.03090121789184228,predictions/C5/C5_unseen_cpd__FP-ridge__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Lapatinib,FP-ridge,FP-ridge,diagnostic,0.12471878050145338,predictions/C5/C5_unseen_cpd__FP-ridge__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Masitinib,FP-ridge,FP-ridge,diagnostic,0.17377747665000426,predictions/C5/C5_unseen_cpd__FP-ridge__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Mometasone Furoate,FP-ridge,FP-ridge,diagnostic,0.3585185277883637,predictions/C5/C5_unseen_cpd__FP-ridge__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Navitoclax,FP-ridge,FP-ridge,diagnostic,0.11844654247063824,predictions/C5/C5_unseen_cpd__FP-ridge__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=PRT-062607,FP-ridge,FP-ridge,diagnostic,0.31842298180178397,predictions/C5/C5_unseen_cpd__FP-ridge__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Perhexiline,FP-ridge,FP-ridge,diagnostic,0.2331277440401263,predictions/C5/C5_unseen_cpd__FP-ridge__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Pitavastatin Calcium,FP-ridge,FP-ridge,diagnostic,0.17923136639222637,predictions/C5/C5_unseen_cpd__FP-ridge__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Proscillaridin A;Proscillaridin-A,FP-ridge,FP-ridge,diagnostic,0.06487531382093838,predictions/C5/C5_unseen_cpd__FP-ridge__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Ricolinostat,FP-ridge,FP-ridge,diagnostic,0.09614350799540097,predictions/C5/C5_unseen_cpd__FP-ridge__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=SCH-58261,FP-ridge,FP-ridge,diagnostic,0.13234278184867782,predictions/C5/C5_unseen_cpd__FP-ridge__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Selumetinib,FP-ridge,FP-ridge,diagnostic,0.2214493753970837,predictions/C5/C5_unseen_cpd__FP-ridge__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=TL_HRAS26,FP-ridge,FP-ridge,diagnostic,0.14989128661426052,predictions/C5/C5_unseen_cpd__FP-ridge__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Tivozanib,FP-ridge,FP-ridge,diagnostic,0.17614693702144046,predictions/C5/C5_unseen_cpd__FP-ridge__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Topotecan,FP-ridge,FP-ridge,diagnostic,0.14241832860956294,predictions/C5/C5_unseen_cpd__FP-ridge__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Vorinostat,FP-ridge,FP-ridge,diagnostic,0.11500404136624168,predictions/C5/C5_unseen_cpd__FP-ridge__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=YK 4-279,FP-ridge,FP-ridge,diagnostic,0.20315860905670413,predictions/C5/C5_unseen_cpd__FP-ridge__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,PRnet,PRnet,native,0.1969775334673438,predictions/C5_unseen_cpd__PRnet__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=ABT-199 (GDC-0199),PRnet,PRnet,native,0.14413428254492405,predictions/C5_unseen_cpd__PRnet__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=AT 7867,PRnet,PRnet,native,0.17323026513116782,predictions/C5_unseen_cpd__PRnet__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=AZD3514,PRnet,PRnet,native,0.13586760818885724,predictions/C5_unseen_cpd__PRnet__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=BMS-536924,PRnet,PRnet,native,0.22341237411953255,predictions/C5_unseen_cpd__PRnet__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Cabozantinib,PRnet,PRnet,native,0.12125394034103054,predictions/C5_unseen_cpd__PRnet__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Clomipramine,PRnet,PRnet,native,0.1845925352299988,predictions/C5_unseen_cpd__PRnet__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Clotrimazole,PRnet,PRnet,native,0.11613237590785605,predictions/C5_unseen_cpd__PRnet__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=GSK-1070916,PRnet,PRnet,native,0.14055840057241498,predictions/C5_unseen_cpd__PRnet__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=HYDROXYUREA,PRnet,PRnet,native,0.1283486120952198,predictions/C5_unseen_cpd__PRnet__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=IN1451,PRnet,PRnet,native,0.1679997910032342,predictions/C5_unseen_cpd__PRnet__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=LY2090314,PRnet,PRnet,native,0.0622382663849094,predictions/C5_unseen_cpd__PRnet__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Lapatinib,PRnet,PRnet,native,0.052436987697818016,predictions/C5_unseen_cpd__PRnet__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Masitinib,PRnet,PRnet,native,0.08997275778337635,predictions/C5_unseen_cpd__PRnet__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Mometasone Furoate,PRnet,PRnet,native,0.30407223351322993,predictions/C5_unseen_cpd__PRnet__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Navitoclax,PRnet,PRnet,native,0.14846731227326454,predictions/C5_unseen_cpd__PRnet__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=PRT-062607,PRnet,PRnet,native,0.2715182017861299,predictions/C5_unseen_cpd__PRnet__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Perhexiline,PRnet,PRnet,native,0.2058497945490223,predictions/C5_unseen_cpd__PRnet__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Pitavastatin Calcium,PRnet,PRnet,native,-0.02656914266848708,predictions/C5_unseen_cpd__PRnet__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Proscillaridin A;Proscillaridin-A,PRnet,PRnet,native,0.12088894937318372,predictions/C5_unseen_cpd__PRnet__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Ricolinostat,PRnet,PRnet,native,0.028318857813513582,predictions/C5_unseen_cpd__PRnet__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=SCH-58261,PRnet,PRnet,native,0.13059583069152603,predictions/C5_unseen_cpd__PRnet__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Selumetinib,PRnet,PRnet,native,0.18370124755799264,predictions/C5_unseen_cpd__PRnet__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=TL_HRAS26,PRnet,PRnet,native,0.14936162684316706,predictions/C5_unseen_cpd__PRnet__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Tivozanib,PRnet,PRnet,native,0.14738642638297603,predictions/C5_unseen_cpd__PRnet__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Topotecan,PRnet,PRnet,native,0.12050038970642057,predictions/C5_unseen_cpd__PRnet__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Vorinostat,PRnet,PRnet,native,-0.11004192488587382,predictions/C5_unseen_cpd__PRnet__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=YK 4-279,PRnet,PRnet,native,0.14921508110757387,predictions/C5_unseen_cpd__PRnet__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=5-(9-Isopropyl-8-methyl-2-morpholino-9H-purin-6-yl)pyrimidin-2-amine,PerturbNet,PerturbNet,native,0.35916170011371157,predictions/v2_native/C5_unseen_cpd__PerturbNet__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=ABT-199 (GDC-0199),PerturbNet,PerturbNet,native,0.05522835207983181,predictions/v2_native/C5_unseen_cpd__PerturbNet__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=AT 7867,PerturbNet,PerturbNet,native,0.25253778687005135,predictions/v2_native/C5_unseen_cpd__PerturbNet__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=AZD3514,PerturbNet,PerturbNet,native,0.17482516765514455,predictions/v2_native/C5_unseen_cpd__PerturbNet__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=BMS-536924,PerturbNet,PerturbNet,native,0.2956284410930971,predictions/v2_native/C5_unseen_cpd__PerturbNet__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Cabozantinib,PerturbNet,PerturbNet,native,0.08456077871315182,predictions/v2_native/C5_unseen_cpd__PerturbNet__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Clomipramine,PerturbNet,PerturbNet,native,0.21234494114531538,predictions/v2_native/C5_unseen_cpd__PerturbNet__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=Clotrimazole,PerturbNet,PerturbNet,native,0.14057016024353852,predictions/v2_native/C5_unseen_cpd__PerturbNet__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=GSK-1070916,PerturbNet,PerturbNet,native,0.12073648518274793,predictions/v2_native/C5_unseen_cpd__PerturbNet__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=HYDROXYUREA,PerturbNet,PerturbNet,native,0.16209261708078118,predictions/v2_native/C5_unseen_cpd__PerturbNet__C5_global_compound_holdout.npz
T5u,T5,C5,small-mol/OP3,unseen-compound,compound,perturbation=IN1451,PerturbNet,PerturbNet,native,0.14174041838379947,predictions/v2_native/C5_unseen_cpd__PerturbNet__C5_global_compound_holdout.npz
